inventory_id,outlet_id,product_id,product_name,batch_number,quantity_on_hand,quantity_reserved,reorder_level,reorder_quantity,unit_price,expiry_date,last_restock_date,status,storage_condition,created_at
INV-001458,OUT-0363,PRD-0044,Nivolumab 240mg,BN-202309-1429,1485,56,41,407,230.89,2024-10-26,2024-03-18,expired,Room Temperature,2023-09-24 12:02:44
INV-001459,OUT-0412,PRD-0036,Allopurinol 300mg,BN-202502-4616,241,46,172,228,58.12,2026-09-16,2025-04-20,in_stock,Refrigerated 2-8C,2023-08-08 03:00:46
INV-001460,OUT-0447,PRD-0010,Levothyroxine 100mcg,BN-202333-3837,993,98,99,500,80.28,2027-06-29,2024-03-30,in_stock,Room Temperature,2025-09-19 12:21:44
INV-001461,OUT-0431,PRD-0042,Trastuzumab 150mg,BN-202318-5512,1966,61,78,211,150.7,2025-10-16,2023-12-09,expired,Frozen -20C,2025-02-12 05:28:46
INV-001462,OUT-0433,PRD-0005,Omeprazole 40mg,BN-202412-1952,1345,23,29,103,496.28,2024-06-03,2024-12-25,in_stock,Room Temperature,2024-09-14 10:37:55
INV-001463,OUT-0147,PRD-0004,Atorvastatin 20mg,BN-202342-6540,1945,91,166,323,151.32,2024-01-21,2025-02-17,in_stock,Controlled Room Temp,2024-02-17 08:16:25
INV-001464,OUT-0202,PRD-0036,Allopurinol 300mg,BN-202380-8998,1996,12,131,79,193.95,2026-02-27,2023-07-15,expired,Controlled Room Temp,2023-10-16 00:01:48
INV-001465,OUT-0161,PRD-0019,Escitalopram 10mg,BN-202313-5728,1282,29,29,359,132.24,2025-12-10,2025-07-16,in_stock,Room Temperature,2024-02-10 09:45:17
INV-001466,OUT-0242,PRD-0012,Azithromycin 500mg,BN-202508-4935,1913,17,155,190,155.04,2024-07-07,2024-04-03,in_stock,Refrigerated 2-8C,2025-04-04 21:20:08
INV-001467,OUT-0166,PRD-0048,Methylprednisolone 16mg,BN-202459-7285,693,52,12,91,212.63,2026-08-04,2025-08-09,in_stock,Room Temperature,2025-05-22 20:25:32
INV-001468,OUT-0258,PRD-0019,Escitalopram 10mg,BN-202367-5361,875,88,126,252,364.17,2024-04-12,2023-01-23,expired,Frozen -20C,2023-02-24 12:17:03
INV-001469,OUT-0464,PRD-0021,Fluoxetine 20mg,BN-202403-9701,279,47,113,105,486.15,2024-07-16,2025-11-12,expired,Controlled Room Temp,2024-11-07 09:32:13
INV-001470,OUT-0490,PRD-0036,Allopurinol 300mg,BN-202354-8423,586,3,122,392,178.3,2027-08-23,2025-09-04,in_stock,Room Temperature,2025-01-24 15:22:59
INV-001471,OUT-0488,PRD-0013,Prednisone 10mg,BN-202407-1069,222,95,66,307,90.04,2024-09-26,2023-06-25,expired,Room Temperature,2023-04-20 10:57:08
INV-001472,OUT-0255,PRD-0009,Simvastatin 40mg,BN-202379-2509,1638,51,13,281,261.54,2026-05-15,2024-08-18,in_stock,Refrigerated 2-8C,2025-04-09 08:59:54
INV-001473,OUT-0454,PRD-0008,Losartan 50mg,BN-202432-3313,361,5,26,82,321.18,2026-08-04,2025-06-15,in_stock,Refrigerated 2-8C,2025-06-05 02:03:57
INV-001474,OUT-0084,PRD-0043,Bevacizumab 400mg,BN-202309-4607,1307,42,118,466,335.37,2025-11-25,2025-11-13,expired,Frozen -20C,2023-12-28 19:11:05
INV-001475,OUT-0368,PRD-0045,Infliximab 100mg,BN-202309-6788,1293,18,133,352,194.92,2026-06-02,2024-11-30,in_stock,Frozen -20C,2023-03-10 21:41:42
INV-001476,OUT-0334,PRD-0008,Losartan 50mg,BN-202350-2918,915,91,174,409,373.56,2026-06-11,2024-01-25,in_stock,Frozen -20C,2023-08-31 01:11:07
INV-001477,OUT-0382,PRD-0004,Atorvastatin 20mg,BN-202383-7568,936,31,38,415,222.03,2026-01-15,2025-03-21,in_stock,Refrigerated 2-8C,2025-08-13 01:00:36
INV-001478,OUT-0489,PRD-0026,Aspirin 100mg,BN-202482-5809,565,88,108,424,322.38,2024-12-24,2025-02-11,in_stock,Room Temperature,2025-08-04 09:27:51
INV-001479,OUT-0367,PRD-0015,Hydrochlorothiazide 25mg,BN-202447-1036,465,4,164,194,334.93,2024-11-26,2024-10-25,expired,Frozen -20C,2024-05-31 06:19:23
INV-001480,OUT-0240,PRD-0022,Duloxetine 30mg,BN-202307-2120,557,99,14,418,353.88,2024-01-21,2025-06-09,in_stock,Frozen -20C,2025-07-09 12:27:31
INV-001481,OUT-0138,PRD-0026,Aspirin 100mg,BN-202443-6652,775,23,198,483,178.2,2027-03-05,2025-01-28,in_stock,Refrigerated 2-8C,2023-12-27 08:59:19
INV-001482,OUT-0483,PRD-0040,Rituximab 500mg,BN-202417-7901,135,80,37,340,294.58,2026-07-29,2024-03-29,in_stock,Controlled Room Temp,2025-10-21 08:47:31
INV-001483,OUT-0459,PRD-0037,Insulin Glargine 100U,BN-202422-7358,1648,23,157,409,338.3,2027-02-18,2024-07-25,in_stock,Refrigerated 2-8C,2025-07-10 21:53:41
INV-001484,OUT-0285,PRD-0010,Levothyroxine 100mcg,BN-202360-7717,82,22,32,294,429.12,2027-09-03,2023-01-11,in_stock,Frozen -20C,2023-10-16 06:35:13
INV-001485,OUT-0187,PRD-0006,Lisinopril 10mg,BN-202417-5942,1009,19,161,217,169.31,2026-10-15,2025-09-12,in_stock,Room Temperature,2023-08-11 14:15:16
INV-001486,OUT-0089,PRD-0050,Valsartan 80mg,BN-202355-4731,557,27,144,212,120.15,2024-11-17,2025-03-31,expired,Refrigerated 2-8C,2025-03-23 07:01:55
INV-001487,OUT-0412,PRD-0044,Nivolumab 240mg,BN-202485-3075,642,35,172,431,327.18,2025-01-03,2024-05-16,in_stock,Controlled Room Temp,2023-06-28 12:21:40
INV-001488,OUT-0140,PRD-0012,Azithromycin 500mg,BN-202434-7458,1772,12,128,427,400.15,2026-11-10,2023-06-19,in_stock,Frozen -20C,2025-10-24 17:17:36
INV-001489,OUT-0357,PRD-0005,Omeprazole 40mg,BN-202411-7559,1691,33,69,90,32.32,2027-04-04,2024-09-20,in_stock,Room Temperature,2023-03-07 02:57:00
INV-001490,OUT-0188,PRD-0016,Clopidogrel 75mg,BN-202366-9467,1583,93,41,373,148.04,2027-06-20,2024-03-20,in_stock,Controlled Room Temp,2024-04-29 03:53:11
INV-001491,OUT-0490,PRD-0036,Allopurinol 300mg,BN-202479-5968,140,96,148,276,423.07,2026-04-24,2024-06-24,low_stock,Room Temperature,2024-11-22 14:51:37
INV-001492,OUT-0388,PRD-0026,Aspirin 100mg,BN-202439-5338,1558,64,166,227,248.7,2027-10-28,2025-04-28,in_stock,Frozen -20C,2023-02-21 08:36:56
INV-001493,OUT-0306,PRD-0032,Propranolol 40mg,BN-202502-3333,682,63,133,462,29.34,2027-08-27,2023-01-12,in_stock,Controlled Room Temp,2024-04-07 13:18:07
INV-001494,OUT-0242,PRD-0038,Insulin Lispro 100U,BN-202397-1158,33,21,156,77,285.65,2027-12-22,2025-12-12,low_stock,Frozen -20C,2023-12-27 14:29:24
INV-001495,OUT-0349,PRD-0048,Methylprednisolone 16mg,BN-202478-4481,895,95,112,150,147.98,2027-09-13,2025-02-24,in_stock,Refrigerated 2-8C,2025-06-04 12:41:58
INV-001496,OUT-0075,PRD-0015,Hydrochlorothiazide 25mg,BN-202350-6803,1815,50,104,212,137.87,2025-04-22,2024-07-01,in_stock,Frozen -20C,2025-12-17 11:28:32
INV-001497,OUT-0263,PRD-0034,Furosemide 40mg,BN-202373-4902,568,84,145,242,304.48,2027-07-19,2023-10-28,in_stock,Refrigerated 2-8C,2025-11-19 23:14:41
INV-001498,OUT-0199,PRD-0049,Rosuvastatin 10mg,BN-202438-3388,840,41,147,185,76.95,2026-02-08,2023-07-19,in_stock,Controlled Room Temp,2024-12-16 10:34:33
INV-001499,OUT-0048,PRD-0050,Valsartan 80mg,BN-202303-5453,1839,51,127,239,138.9,2024-12-08,2023-08-03,in_stock,Controlled Room Temp,2024-11-30 05:44:43
INV-001500,OUT-0335,PRD-0015,Hydrochlorothiazide 25mg,BN-202422-5550,1284,72,23,293,478.46,2025-04-13,2023-12-11,expired,Controlled Room Temp,2024-09-28 06:57:59
INV-001501,OUT-0280,PRD-0025,Paracetamol 500mg,BN-202301-4484,1979,74,152,457,302.07,2024-05-22,2025-06-01,in_stock,Frozen -20C,2025-03-24 09:50:06
INV-001502,OUT-0433,PRD-0031,Metoprolol 50mg,BN-202349-1043,1662,38,104,98,200.71,2025-06-02,2023-04-14,in_stock,Room Temperature,2025-09-12 14:18:18
INV-001503,OUT-0153,PRD-0007,Amlodipine 5mg,BN-202495-5648,1313,32,82,409,459.85,2026-04-10,2025-06-22,in_stock,Refrigerated 2-8C,2023-06-17 21:48:44
INV-001504,OUT-0031,PRD-0035,Spironolactone 25mg,BN-202487-3428,1189,12,185,366,460.69,2025-09-27,2025-12-22,expired,Controlled Room Temp,2024-10-16 03:25:58
INV-001505,OUT-0386,PRD-0045,Infliximab 100mg,BN-202506-7203,688,89,117,281,154.02,2027-11-14,2023-07-01,in_stock,Frozen -20C,2025-07-05 02:05:27
INV-001506,OUT-0176,PRD-0026,Aspirin 100mg,BN-202501-1650,1573,8,18,336,266.81,2025-12-13,2023-08-23,expired,Refrigerated 2-8C,2023-07-22 04:50:41
INV-001507,OUT-0222,PRD-0022,Duloxetine 30mg,BN-202435-8802,1191,86,124,453,173.72,2024-11-23,2024-07-09,in_stock,Frozen -20C,2025-01-05 01:31:31
INV-001508,OUT-0309,PRD-0008,Losartan 50mg,BN-202341-8338,73,28,198,121,492.37,2026-12-01,2025-02-23,low_stock,Room Temperature,2024-03-29 08:03:13
INV-001509,OUT-0428,PRD-0011,Ciprofloxacin 250mg,BN-202399-4170,1760,82,194,382,345.06,2025-02-06,2024-03-15,expired,Refrigerated 2-8C,2024-03-09 05:13:15
INV-001510,OUT-0417,PRD-0024,Diclofenac 50mg,BN-202413-5480,920,51,180,165,253.08,2027-03-12,2023-06-02,in_stock,Room Temperature,2023-11-30 00:21:29
INV-001511,OUT-0130,PRD-0042,Trastuzumab 150mg,BN-202415-5354,58,40,48,244,166.77,2025-05-16,2023-03-02,in_stock,Refrigerated 2-8C,2025-10-31 03:10:50
INV-001512,OUT-0499,PRD-0011,Ciprofloxacin 250mg,BN-202329-9765,1352,22,87,59,342.89,2026-04-10,2023-11-17,in_stock,Frozen -20C,2024-01-24 03:06:30
INV-001513,OUT-0353,PRD-0021,Fluoxetine 20mg,BN-202381-5206,1770,24,77,229,447.87,2024-01-31,2023-09-08,expired,Frozen -20C,2025-12-10 08:35:48
INV-001514,OUT-0421,PRD-0040,Rituximab 500mg,BN-202490-7541,1812,46,47,69,116.04,2026-07-11,2024-03-04,in_stock,Controlled Room Temp,2025-01-31 22:20:37
INV-001515,OUT-0125,PRD-0023,Tramadol 50mg,BN-202306-1290,1880,98,187,327,104.61,2024-07-01,2025-01-09,in_stock,Controlled Room Temp,2023-11-03 02:21:09
INV-001516,OUT-0452,PRD-0010,Levothyroxine 100mcg,BN-202335-3406,277,13,58,54,468.53,2025-05-31,2023-02-21,in_stock,Refrigerated 2-8C,2025-09-30 04:14:10
INV-001517,OUT-0092,PRD-0037,Insulin Glargine 100U,BN-202374-2580,460,72,145,271,77.35,2025-11-13,2023-05-16,expired,Refrigerated 2-8C,2023-01-25 19:57:22
INV-001518,OUT-0093,PRD-0025,Paracetamol 500mg,BN-202510-1734,1311,46,65,197,59.28,2024-05-01,2024-07-28,in_stock,Refrigerated 2-8C,2025-03-18 23:40:10
INV-001519,OUT-0001,PRD-0018,Montelukast 10mg,BN-202309-7763,1089,69,126,124,428.09,2026-08-11,2025-08-28,in_stock,Room Temperature,2024-04-02 01:56:41
INV-001520,OUT-0411,PRD-0025,Paracetamol 500mg,BN-202386-4284,1873,78,169,339,484.94,2026-06-09,2025-07-27,in_stock,Room Temperature,2025-08-06 21:00:25
INV-001521,OUT-0344,PRD-0001,Amoxicillin 500mg,BN-202394-7465,1025,18,76,432,36.9,2027-12-09,2023-05-12,in_stock,Refrigerated 2-8C,2024-04-22 23:46:07
INV-001522,OUT-0136,PRD-0027,Cetirizine 10mg,BN-202348-1234,232,86,52,368,263.33,2024-05-19,2024-03-25,in_stock,Controlled Room Temp,2024-04-15 02:49:32
INV-001523,OUT-0051,PRD-0001,Amoxicillin 500mg,BN-202394-7172,549,5,190,368,54.39,2024-04-25,2025-11-21,expired,Refrigerated 2-8C,2023-05-03 08:23:02
INV-001524,OUT-0469,PRD-0034,Furosemide 40mg,BN-202385-2459,355,10,91,493,21.28,2027-02-11,2024-03-24,in_stock,Controlled Room Temp,2023-06-30 21:57:56
INV-001525,OUT-0345,PRD-0038,Insulin Lispro 100U,BN-202431-3887,199,8,191,242,10.05,2024-08-06,2025-01-29,expired,Frozen -20C,2025-02-27 05:00:20
INV-001526,OUT-0180,PRD-0001,Amoxicillin 500mg,BN-202343-7393,453,78,194,317,263.51,2024-09-05,2023-08-16,in_stock,Room Temperature,2024-07-23 08:58:08
INV-001527,OUT-0227,PRD-0039,Adalimumab 40mg,BN-202419-4310,610,21,171,486,298.93,2024-10-12,2024-02-21,expired,Room Temperature,2023-12-23 17:37:25
INV-001528,OUT-0144,PRD-0024,Diclofenac 50mg,BN-202356-6129,773,84,105,435,327.86,2024-10-27,2023-08-02,expired,Frozen -20C,2023-12-17 13:00:30
INV-001529,OUT-0368,PRD-0007,Amlodipine 5mg,BN-202406-2421,745,73,148,79,143.97,2026-05-04,2023-07-15,in_stock,Refrigerated 2-8C,2025-10-14 13:46:39
INV-001530,OUT-0234,PRD-0026,Aspirin 100mg,BN-202433-2508,1937,77,104,478,131.62,2025-08-30,2024-03-24,in_stock,Controlled Room Temp,2025-01-15 16:05:53
INV-001531,OUT-0176,PRD-0013,Prednisone 10mg,BN-202461-8638,452,100,116,114,6.6,2025-08-29,2025-10-10,expired,Controlled Room Temp,2024-02-29 00:28:39
INV-001532,OUT-0316,PRD-0050,Valsartan 80mg,BN-202465-3211,1161,86,76,118,194.15,2024-01-07,2023-05-03,in_stock,Frozen -20C,2025-10-09 22:14:32
INV-001533,OUT-0232,PRD-0007,Amlodipine 5mg,BN-202401-3911,1611,31,32,354,469.38,2024-04-07,2023-02-07,expired,Refrigerated 2-8C,2024-02-12 15:42:29
INV-001534,OUT-0143,PRD-0038,Insulin Lispro 100U,BN-202327-1354,1958,69,184,386,285.49,2024-02-22,2025-03-14,in_stock,Refrigerated 2-8C,2023-08-03 14:02:47
INV-001535,OUT-0012,PRD-0025,Paracetamol 500mg,BN-202492-9558,485,46,44,326,157.7,2026-04-24,2024-05-09,in_stock,Controlled Room Temp,2025-12-07 22:50:07
INV-001536,OUT-0051,PRD-0007,Amlodipine 5mg,BN-202426-8819,1240,80,135,146,299.8,2027-05-23,2024-06-11,in_stock,Room Temperature,2024-11-25 18:34:45
INV-001537,OUT-0421,PRD-0028,Ranitidine 150mg,BN-202336-5329,777,89,72,278,374.36,2026-09-07,2023-09-19,in_stock,Frozen -20C,2025-06-25 22:17:56
INV-001538,OUT-0097,PRD-0022,Duloxetine 30mg,BN-202339-5916,709,47,181,295,78.09,2027-04-21,2025-07-21,in_stock,Refrigerated 2-8C,2025-06-13 01:57:15
INV-001539,OUT-0188,PRD-0025,Paracetamol 500mg,BN-202372-1526,1128,69,181,249,433.31,2024-02-08,2025-08-18,expired,Refrigerated 2-8C,2025-12-12 17:01:31
INV-001540,OUT-0167,PRD-0044,Nivolumab 240mg,BN-202383-7281,390,13,119,198,401.23,2026-05-03,2023-03-11,in_stock,Controlled Room Temp,2023-12-29 00:57:18
INV-001541,OUT-0403,PRD-0016,Clopidogrel 75mg,BN-202493-7510,580,64,24,161,291.71,2026-05-09,2025-11-17,in_stock,Refrigerated 2-8C,2025-07-12 21:15:40
INV-001542,OUT-0106,PRD-0047,Dexamethasone 4mg,BN-202384-1153,1144,86,191,229,335.42,2027-07-30,2024-06-08,in_stock,Controlled Room Temp,2023-01-13 21:51:46
INV-001543,OUT-0346,PRD-0041,Pembrolizumab 100mg,BN-202350-4183,39,1,62,377,475.1,2027-06-22,2025-01-23,low_stock,Refrigerated 2-8C,2025-07-27 13:25:00
INV-001544,OUT-0178,PRD-0017,Pantoprazole 40mg,BN-202383-8290,1208,9,119,116,345.14,2026-04-25,2024-09-05,in_stock,Controlled Room Temp,2023-12-09 16:57:07
INV-001545,OUT-0014,PRD-0003,Metformin 850mg,BN-202364-4591,1654,34,193,164,55.72,2024-07-01,2023-12-03,in_stock,Controlled Room Temp,2024-11-01 23:14:44
INV-001546,OUT-0414,PRD-0008,Losartan 50mg,BN-202504-9336,1260,63,103,153,434.81,2026-07-31,2024-05-05,in_stock,Refrigerated 2-8C,2024-10-21 12:23:13
INV-001547,OUT-0341,PRD-0010,Levothyroxine 100mcg,BN-202328-1679,373,52,172,432,102.08,2027-08-09,2025-01-18,in_stock,Room Temperature,2024-03-06 05:19:01
INV-001548,OUT-0223,PRD-0043,Bevacizumab 400mg,BN-202339-7510,1832,34,104,373,156.03,2025-04-11,2025-11-24,in_stock,Frozen -20C,2024-10-31 18:34:04
INV-001549,OUT-0148,PRD-0034,Furosemide 40mg,BN-202414-6784,1395,48,122,302,70.99,2027-04-28,2024-09-28,in_stock,Frozen -20C,2025-04-18 22:54:33
INV-001550,OUT-0137,PRD-0038,Insulin Lispro 100U,BN-202354-5067,91,85,25,298,465.25,2027-07-01,2024-01-24,in_stock,Frozen -20C,2023-11-13 14:57:25
INV-001551,OUT-0102,PRD-0031,Metoprolol 50mg,BN-202480-1992,1134,25,35,85,354.48,2025-04-24,2025-09-06,expired,Frozen -20C,2024-12-15 19:54:12
INV-001552,OUT-0129,PRD-0035,Spironolactone 25mg,BN-202500-7536,519,75,82,90,114.54,2025-03-17,2023-08-15,in_stock,Frozen -20C,2024-07-27 07:53:26
INV-001553,OUT-0379,PRD-0047,Dexamethasone 4mg,BN-202410-2914,808,36,87,374,330.72,2027-08-19,2024-03-04,in_stock,Frozen -20C,2025-09-17 10:41:52
INV-001554,OUT-0057,PRD-0027,Cetirizine 10mg,BN-202368-9284,21,3,82,236,144.05,2025-06-11,2024-11-06,in_stock,Room Temperature,2023-04-05 21:08:25
INV-001555,OUT-0209,PRD-0014,Gabapentin 300mg,BN-202457-8188,1510,60,184,405,198.68,2027-07-31,2023-07-28,in_stock,Frozen -20C,2025-04-15 12:54:08
INV-001556,OUT-0458,PRD-0037,Insulin Glargine 100U,BN-202350-3822,1483,100,189,433,317.91,2025-07-02,2023-08-27,in_stock,Frozen -20C,2023-05-07 16:42:25
INV-001557,OUT-0126,PRD-0015,Hydrochlorothiazide 25mg,BN-202500-7827,1014,25,26,485,264.51,2025-01-10,2024-08-30,in_stock,Controlled Room Temp,2025-07-19 17:59:06
INV-001558,OUT-0439,PRD-0013,Prednisone 10mg,BN-202353-9118,1945,5,197,465,241.84,2024-05-28,2024-04-23,in_stock,Controlled Room Temp,2025-04-14 18:35:28
INV-001559,OUT-0275,PRD-0013,Prednisone 10mg,BN-202473-2496,1465,12,96,216,175.66,2026-09-28,2024-04-11,in_stock,Room Temperature,2024-10-28 19:18:42
INV-001560,OUT-0102,PRD-0050,Valsartan 80mg,BN-202463-2457,1213,99,155,83,246.24,2027-06-20,2025-10-01,in_stock,Frozen -20C,2024-05-10 00:00:32
INV-001561,OUT-0095,PRD-0018,Montelukast 10mg,BN-202337-9531,1600,64,90,382,51.01,2024-02-12,2024-07-01,in_stock,Frozen -20C,2024-01-24 18:05:08
INV-001562,OUT-0450,PRD-0018,Montelukast 10mg,BN-202436-1769,562,7,68,219,59.5,2024-04-19,2024-04-22,expired,Controlled Room Temp,2025-03-23 15:56:44
INV-001563,OUT-0159,PRD-0049,Rosuvastatin 10mg,BN-202336-5188,1742,60,65,486,65.86,2026-04-04,2023-08-21,in_stock,Frozen -20C,2023-01-24 07:11:41
INV-001564,OUT-0177,PRD-0006,Lisinopril 10mg,BN-202453-5595,147,69,128,388,209.62,2024-05-05,2025-02-26,expired,Frozen -20C,2023-05-14 17:08:35
INV-001565,OUT-0291,PRD-0017,Pantoprazole 40mg,BN-202459-6922,7,0,167,236,128.08,2025-08-22,2023-11-11,in_stock,Controlled Room Temp,2025-07-20 11:12:45
INV-001566,OUT-0172,PRD-0020,Sertraline 50mg,BN-202394-9806,1596,54,26,114,166.71,2024-04-02,2024-08-05,expired,Refrigerated 2-8C,2025-06-30 13:31:21
INV-001567,OUT-0385,PRD-0011,Ciprofloxacin 250mg,BN-202397-5302,861,79,57,464,375.87,2025-09-15,2025-03-06,expired,Controlled Room Temp,2025-08-11 06:20:40
INV-001568,OUT-0193,PRD-0028,Ranitidine 150mg,BN-202417-7875,1533,54,175,117,240.1,2024-11-09,2023-09-02,expired,Refrigerated 2-8C,2024-09-09 20:09:11
INV-001569,OUT-0497,PRD-0045,Infliximab 100mg,BN-202442-4915,68,27,106,325,40.53,2026-01-09,2024-05-15,expired,Controlled Room Temp,2023-05-29 10:39:49
INV-001570,OUT-0496,PRD-0010,Levothyroxine 100mcg,BN-202334-8052,1826,31,71,71,18.54,2025-04-18,2023-09-28,in_stock,Refrigerated 2-8C,2025-07-22 17:27:23
INV-001571,OUT-0352,PRD-0022,Duloxetine 30mg,BN-202349-1167,1145,94,35,290,160.21,2027-08-20,2025-09-15,in_stock,Controlled Room Temp,2023-01-07 14:25:02
INV-001572,OUT-0046,PRD-0045,Infliximab 100mg,BN-202326-9740,941,49,61,159,63.48,2026-10-21,2024-02-09,in_stock,Frozen -20C,2023-06-16 19:15:47
INV-001573,OUT-0223,PRD-0024,Diclofenac 50mg,BN-202309-1394,1102,93,167,78,16.92,2024-07-27,2024-01-02,in_stock,Frozen -20C,2023-11-11 12:19:08
INV-001574,OUT-0456,PRD-0041,Pembrolizumab 100mg,BN-202344-9593,1117,6,97,447,48.5,2025-12-23,2025-04-30,expired,Room Temperature,2023-10-12 01:17:39
INV-001575,OUT-0280,PRD-0020,Sertraline 50mg,BN-202479-9363,786,68,67,215,268.34,2026-07-30,2025-11-12,in_stock,Refrigerated 2-8C,2024-11-11 03:55:33
INV-001576,OUT-0268,PRD-0034,Furosemide 40mg,BN-202314-3009,1709,95,50,247,56.69,2024-12-23,2023-07-14,in_stock,Frozen -20C,2023-08-01 01:47:11
INV-001577,OUT-0172,PRD-0041,Pembrolizumab 100mg,BN-202462-7943,1422,62,31,435,149.94,2024-05-21,2023-11-17,expired,Room Temperature,2024-05-27 12:47:25
INV-001578,OUT-0257,PRD-0022,Duloxetine 30mg,BN-202317-2406,1046,35,190,264,110.85,2027-03-23,2024-05-22,in_stock,Room Temperature,2023-05-05 22:18:43
INV-001579,OUT-0053,PRD-0037,Insulin Glargine 100U,BN-202507-5654,139,99,111,469,419.94,2025-08-27,2023-01-02,in_stock,Refrigerated 2-8C,2024-10-26 21:06:38
INV-001580,OUT-0090,PRD-0020,Sertraline 50mg,BN-202373-8219,116,1,106,137,202.32,2027-09-23,2024-10-13,in_stock,Room Temperature,2023-01-03 02:13:42
INV-001581,OUT-0290,PRD-0014,Gabapentin 300mg,BN-202490-7192,138,66,198,272,174.27,2025-02-05,2024-09-30,in_stock,Frozen -20C,2023-04-05 16:51:37
INV-001582,OUT-0363,PRD-0003,Metformin 850mg,BN-202438-4414,568,48,43,380,405.71,2024-09-09,2023-12-22,in_stock,Room Temperature,2024-03-27 10:25:08
INV-001583,OUT-0365,PRD-0014,Gabapentin 300mg,BN-202441-4254,1197,1,50,218,439.25,2024-04-19,2025-03-07,in_stock,Frozen -20C,2024-09-21 02:06:20
INV-001584,OUT-0268,PRD-0036,Allopurinol 300mg,BN-202355-3424,271,48,33,152,55.78,2025-01-11,2024-10-14,expired,Controlled Room Temp,2025-12-15 15:18:02
INV-001585,OUT-0189,PRD-0032,Propranolol 40mg,BN-202320-2985,443,45,59,265,100.07,2024-08-22,2024-02-05,expired,Frozen -20C,2024-03-01 00:04:44
INV-001586,OUT-0227,PRD-0036,Allopurinol 300mg,BN-202495-7327,1440,11,187,379,126.96,2026-03-25,2023-08-21,in_stock,Room Temperature,2025-04-14 08:07:18
INV-001587,OUT-0319,PRD-0021,Fluoxetine 20mg,BN-202432-5076,901,93,144,383,148.12,2026-03-15,2024-03-25,expired,Refrigerated 2-8C,2025-01-24 12:15:40
INV-001588,OUT-0429,PRD-0023,Tramadol 50mg,BN-202441-6154,1463,56,31,266,237.26,2027-04-20,2025-09-05,in_stock,Frozen -20C,2024-02-20 18:10:09
INV-001589,OUT-0281,PRD-0019,Escitalopram 10mg,BN-202421-1720,233,33,137,299,149.5,2024-08-22,2023-07-01,in_stock,Refrigerated 2-8C,2024-04-26 03:18:01
INV-001590,OUT-0454,PRD-0044,Nivolumab 240mg,BN-202389-3652,1116,10,58,97,294.49,2025-02-18,2023-11-23,in_stock,Controlled Room Temp,2025-01-21 01:08:12
INV-001591,OUT-0319,PRD-0043,Bevacizumab 400mg,BN-202311-7716,1048,67,10,125,80.27,2025-01-06,2024-11-28,expired,Controlled Room Temp,2025-03-05 04:03:12
INV-001592,OUT-0189,PRD-0019,Escitalopram 10mg,BN-202478-4207,584,84,76,209,410.1,2024-07-19,2024-05-31,expired,Refrigerated 2-8C,2024-02-02 07:53:29
INV-001593,OUT-0105,PRD-0023,Tramadol 50mg,BN-202304-6619,1914,41,50,247,322.8,2025-04-21,2023-02-09,in_stock,Refrigerated 2-8C,2025-01-02 20:30:28
INV-001594,OUT-0212,PRD-0039,Adalimumab 40mg,BN-202403-2631,938,80,115,447,172.05,2024-09-27,2025-07-02,in_stock,Room Temperature,2024-07-19 15:08:06
INV-001595,OUT-0224,PRD-0010,Levothyroxine 100mcg,BN-202337-9325,1588,28,75,294,124.7,2025-04-02,2023-01-06,in_stock,Frozen -20C,2024-01-25 14:03:51
INV-001596,OUT-0071,PRD-0037,Insulin Glargine 100U,BN-202339-6840,649,39,35,426,457.94,2027-03-22,2024-02-18,in_stock,Frozen -20C,2025-11-24 15:00:44
INV-001597,OUT-0207,PRD-0047,Dexamethasone 4mg,BN-202463-4100,112,77,109,344,260.06,2025-01-08,2025-09-07,in_stock,Room Temperature,2025-04-17 23:53:12
INV-001598,OUT-0004,PRD-0050,Valsartan 80mg,BN-202451-1450,263,47,181,315,89.79,2026-08-03,2023-05-22,in_stock,Frozen -20C,2023-11-23 07:53:48
INV-001599,OUT-0106,PRD-0005,Omeprazole 40mg,BN-202403-6356,1776,95,80,77,118.97,2027-04-08,2023-01-15,in_stock,Controlled Room Temp,2025-12-21 09:52:21
INV-001600,OUT-0310,PRD-0037,Insulin Glargine 100U,BN-202346-6677,1482,16,108,306,357.02,2026-10-04,2024-11-01,in_stock,Frozen -20C,2024-06-15 14:59:47
INV-001601,OUT-0110,PRD-0023,Tramadol 50mg,BN-202424-6628,1064,32,198,282,213.41,2024-02-16,2025-10-10,in_stock,Room Temperature,2025-11-21 00:10:59
INV-001602,OUT-0377,PRD-0015,Hydrochlorothiazide 25mg,BN-202308-5218,1090,42,66,252,367.0,2027-08-30,2024-11-05,in_stock,Controlled Room Temp,2023-10-29 01:08:57
INV-001603,OUT-0300,PRD-0016,Clopidogrel 75mg,BN-202321-3451,180,75,33,133,270.18,2027-01-21,2023-12-24,in_stock,Refrigerated 2-8C,2023-03-07 03:09:23
INV-001604,OUT-0046,PRD-0036,Allopurinol 300mg,BN-202391-4471,210,77,43,243,164.86,2024-05-18,2025-05-03,expired,Room Temperature,2024-03-12 05:39:03
INV-001605,OUT-0063,PRD-0024,Diclofenac 50mg,BN-202480-5403,140,11,45,269,230.03,2024-05-25,2025-07-11,expired,Room Temperature,2025-02-15 22:49:41
