policy_id,customer_id,policy_type,policy_number,start_date,end_date,premium_amount,coverage_amount,deductible,status,agent_id,created_at
POL-200752,101417,health,INS-65712544,2024-11-30,2027-11-30,4110.76,230338.75,1500,active,AGT-0034,2024-11-11 00:00:00
POL-200753,100881,health,INS-58479519,2024-10-25,2026-10-25,982.09,473350.27,250,active,AGT-0016,2024-10-04 00:00:00
POL-200754,101695,auto,INS-61499014,2025-01-01,2026-01-01,4077.67,933104.74,250,active,AGT-0095,2024-12-21 00:00:00
POL-200755,101330,auto,INS-09054449,2023-03-16,2024-03-15,4607.84,489006.49,2500,active,AGT-0033,2023-03-13 00:00:00
POL-200756,100634,home,INS-62521653,2024-10-16,2026-10-16,3329.71,945909.41,250,active,AGT-0155,2024-10-06 00:00:00
POL-200757,100465,auto,INS-89739076,2024-03-21,2026-03-21,2668.98,631271.06,250,active,AGT-0043,2024-02-20 00:00:00
POL-200758,100072,home,INS-66752442,2023-09-07,2024-09-06,1921.51,352404.59,2500,active,AGT-0199,2023-08-25 00:00:00
POL-200759,100361,auto,INS-03157997,2024-01-17,2027-01-16,3644.96,857385.74,5000,active,AGT-0033,2023-12-24 00:00:00
POL-200760,100765,life,INS-06581124,2024-03-12,2025-03-12,784.38,159268.52,2500,cancelled,AGT-0114,2024-03-04 00:00:00
POL-200761,101433,home,INS-50778363,2025-12-05,2028-12-04,3059.22,11409.93,1000,cancelled,AGT-0177,2025-11-12 00:00:00
POL-200762,101697,home,INS-50968019,2024-12-26,2025-12-26,689.55,428994.58,250,expired,AGT-0009,2024-12-10 00:00:00
POL-200763,100814,auto,INS-22716623,2023-04-11,2026-04-10,4881.81,55106.06,500,active,AGT-0128,2023-03-16 00:00:00
POL-200764,101966,auto,INS-93526017,2025-11-01,2026-11-01,4157.34,207904.26,250,active,AGT-0126,2025-10-28 00:00:00
POL-200765,100320,health,INS-72655813,2023-07-24,2025-07-23,3241.79,952628.7,2000,active,AGT-0143,2023-07-02 00:00:00
POL-200766,101148,home,INS-26135427,2023-07-03,2025-07-02,3347.79,843396.37,1500,pending,AGT-0196,2023-06-24 00:00:00
POL-200767,101094,life,INS-01823320,2025-04-04,2027-04-04,1041.51,448190.06,1000,active,AGT-0054,2025-03-28 00:00:00
POL-200768,101415,home,INS-02530467,2023-10-18,2024-10-17,4602.23,513274.69,2500,active,AGT-0156,2023-10-08 00:00:00
POL-200769,100520,home,INS-40718533,2024-12-09,2027-12-09,4952.43,859483.69,2000,active,AGT-0171,2024-11-17 00:00:00
POL-200770,101293,home,INS-11564835,2024-01-01,2026-12-31,4793.85,410977.1,1500,active,AGT-0159,2023-12-21 00:00:00
POL-200771,100433,life,INS-62875318,2023-04-11,2025-04-10,1249.1,898117.95,5000,expired,AGT-0063,2023-04-08 00:00:00
POL-200772,101752,auto,INS-48336492,2025-12-24,2026-12-24,1394.2,686837.47,1500,active,AGT-0061,2025-12-23 00:00:00
POL-200773,100995,life,INS-15296458,2024-04-14,2027-04-14,4751.4,774448.51,2500,expired,AGT-0039,2024-04-13 00:00:00
POL-200774,101820,auto,INS-71663930,2024-03-26,2026-03-26,913.85,664487.47,2000,cancelled,AGT-0170,2024-03-13 00:00:00
POL-200775,100470,health,INS-32216880,2025-01-18,2027-01-18,363.12,733192.6,5000,active,AGT-0093,2025-01-07 00:00:00
POL-200776,100515,auto,INS-70182155,2023-12-23,2026-12-22,3315.46,374604.56,1500,pending,AGT-0069,2023-12-20 00:00:00
POL-200777,100159,life,INS-74125121,2024-11-06,2026-11-06,1394.51,573879.69,2500,active,AGT-0185,2024-10-24 00:00:00
POL-200778,101214,home,INS-88334017,2024-10-19,2026-10-19,2758.25,364175.17,500,active,AGT-0001,2024-09-23 00:00:00
POL-200779,100281,auto,INS-91944557,2024-06-03,2025-06-03,2201.25,166712.75,250,active,AGT-0167,2024-05-18 00:00:00
POL-200780,100197,home,INS-66962536,2023-07-03,2024-07-02,1572.03,941392.76,2000,active,AGT-0184,2023-06-19 00:00:00
POL-200781,101856,health,INS-71171203,2025-08-05,2028-08-04,2854.32,459364.18,250,expired,AGT-0134,2025-07-20 00:00:00
POL-200782,100442,auto,INS-45741756,2023-12-04,2025-12-03,2478.22,489034.0,250,cancelled,AGT-0198,2023-11-28 00:00:00
POL-200783,100271,health,INS-59230022,2025-03-08,2028-03-07,3834.97,465778.44,1000,expired,AGT-0136,2025-02-18 00:00:00
POL-200784,101274,health,INS-42237166,2025-05-10,2027-05-10,1224.3,641028.43,500,pending,AGT-0176,2025-04-21 00:00:00
POL-200785,101844,life,INS-43335199,2024-02-20,2025-02-19,3032.96,633665.62,1500,active,AGT-0049,2024-02-19 00:00:00
POL-200786,101954,life,INS-97211152,2024-01-08,2025-01-07,667.21,55223.88,250,expired,AGT-0091,2023-12-12 00:00:00
POL-200787,100049,life,INS-92709930,2025-09-22,2027-09-22,1397.82,289960.41,2500,active,AGT-0073,2025-09-06 00:00:00
POL-200788,100015,auto,INS-67642011,2023-01-03,2024-01-03,2133.28,565649.78,1500,active,AGT-0140,2022-12-12 00:00:00
POL-200789,101562,health,INS-73101091,2025-10-13,2027-10-13,1523.83,453347.82,1500,pending,AGT-0023,2025-09-29 00:00:00
POL-200790,101672,home,INS-04600520,2025-02-28,2027-02-28,2161.82,990701.62,1000,cancelled,AGT-0009,2025-02-27 00:00:00
POL-200791,100833,home,INS-49566865,2024-12-23,2026-12-23,3510.21,475557.17,250,expired,AGT-0099,2024-12-14 00:00:00
POL-200792,101158,health,INS-10389537,2024-01-17,2026-01-16,2234.83,118810.86,2500,expired,AGT-0092,2024-01-12 00:00:00
POL-200793,101166,health,INS-22783929,2024-04-01,2026-04-01,1069.15,697774.28,2000,active,AGT-0003,2024-03-26 00:00:00
POL-200794,100754,life,INS-02532448,2023-08-14,2024-08-13,2668.63,468045.82,2500,active,AGT-0077,2023-08-06 00:00:00
POL-200795,100161,life,INS-88076965,2024-08-16,2027-08-16,3122.79,563995.2,2000,cancelled,AGT-0157,2024-08-03 00:00:00
POL-200796,100715,life,INS-77654395,2025-04-27,2028-04-26,2201.39,305551.73,1000,cancelled,AGT-0075,2025-04-03 00:00:00
POL-200797,100454,life,INS-92891463,2024-06-11,2025-06-11,3968.95,312299.0,250,active,AGT-0155,2024-05-23 00:00:00
POL-200798,100501,home,INS-12453474,2024-06-13,2026-06-13,2912.68,292237.99,2000,cancelled,AGT-0105,2024-06-04 00:00:00
POL-200799,100036,home,INS-91160847,2023-10-27,2024-10-26,286.33,334906.13,1500,active,AGT-0186,2023-10-11 00:00:00
POL-200800,101482,home,INS-81822234,2025-12-27,2028-12-26,3864.16,527161.11,5000,pending,AGT-0026,2025-12-19 00:00:00
POL-200801,100323,auto,INS-49447484,2023-01-17,2026-01-16,2255.44,70591.9,500,active,AGT-0123,2022-12-23 00:00:00
POL-200802,100089,health,INS-85694451,2024-10-31,2026-10-31,4501.23,523386.4,500,active,AGT-0182,2024-10-05 00:00:00
POL-200803,100846,life,INS-42157299,2024-11-20,2026-11-20,4011.75,140592.57,5000,active,AGT-0063,2024-11-19 00:00:00
POL-200804,100088,life,INS-14260713,2024-07-23,2027-07-23,2192.54,311342.8,250,active,AGT-0157,2024-07-15 00:00:00
POL-200805,101161,auto,INS-39143827,2023-02-26,2024-02-26,4491.33,875895.19,250,active,AGT-0030,2023-02-19 00:00:00
POL-200806,101503,health,INS-64612395,2024-11-13,2026-11-13,4328.38,533477.36,2000,active,AGT-0085,2024-10-25 00:00:00
POL-200807,100691,health,INS-54525913,2023-01-05,2026-01-04,4702.61,971143.83,250,pending,AGT-0157,2022-12-29 00:00:00
POL-200808,101935,auto,INS-72067730,2024-06-18,2027-06-18,1834.46,305361.19,1000,expired,AGT-0102,2024-06-05 00:00:00
POL-200809,100454,auto,INS-97803993,2023-05-29,2024-05-28,4676.02,555222.77,250,cancelled,AGT-0076,2023-04-30 00:00:00
POL-200810,100376,home,INS-46862075,2025-04-14,2026-04-14,4667.3,743453.07,250,cancelled,AGT-0050,2025-04-04 00:00:00
POL-200811,100937,life,INS-39191938,2024-01-11,2026-01-10,2062.56,659463.05,250,active,AGT-0170,2023-12-27 00:00:00
POL-200812,101463,health,INS-28918350,2025-10-30,2028-10-29,3481.07,802986.29,1500,cancelled,AGT-0139,2025-10-03 00:00:00
POL-200813,100058,auto,INS-73984855,2024-10-04,2027-10-04,3553.84,149459.61,5000,active,AGT-0193,2024-09-15 00:00:00
POL-200814,101965,auto,INS-05068151,2023-11-10,2026-11-09,493.87,666037.53,1500,active,AGT-0074,2023-11-07 00:00:00
POL-200815,100954,life,INS-14627856,2024-01-21,2025-01-20,1545.39,843057.67,250,active,AGT-0138,2023-12-26 00:00:00
POL-200816,101621,life,INS-62176272,2023-04-07,2024-04-06,851.84,563493.69,1000,active,AGT-0087,2023-04-01 00:00:00
POL-200817,100919,life,INS-43814456,2023-11-23,2024-11-22,1045.16,525110.82,500,expired,AGT-0060,2023-11-22 00:00:00
POL-200818,100280,auto,INS-51499753,2023-10-03,2025-10-02,2036.3,991591.45,500,active,AGT-0003,2023-09-25 00:00:00
POL-200819,100045,home,INS-01446338,2024-02-09,2026-02-08,2071.04,446563.48,2500,expired,AGT-0172,2024-01-11 00:00:00
POL-200820,100877,health,INS-45545012,2025-01-17,2026-01-17,2215.82,432599.48,5000,active,AGT-0157,2025-01-05 00:00:00
POL-200821,101538,life,INS-22198848,2024-05-25,2027-05-25,330.49,285214.07,1000,active,AGT-0021,2024-04-26 00:00:00
POL-200822,100355,home,INS-13120593,2024-06-13,2026-06-13,894.61,38752.95,1000,expired,AGT-0034,2024-06-11 00:00:00
POL-200823,100261,life,INS-08989309,2025-07-27,2026-07-27,4735.41,801559.37,5000,expired,AGT-0198,2025-07-26 00:00:00
POL-200824,100187,health,INS-22202417,2023-11-30,2024-11-29,3326.49,141078.72,250,cancelled,AGT-0015,2023-11-15 00:00:00
POL-200825,101668,health,INS-66970683,2024-06-14,2027-06-14,4421.33,467944.25,5000,pending,AGT-0122,2024-05-24 00:00:00
POL-200826,101303,health,INS-82826674,2024-10-19,2026-10-19,2098.9,626075.6,5000,expired,AGT-0047,2024-09-19 00:00:00
POL-200827,100541,auto,INS-00097735,2025-03-02,2027-03-02,3217.1,235116.1,5000,pending,AGT-0040,2025-02-04 00:00:00
POL-200828,101388,health,INS-49625959,2023-10-31,2025-10-30,2553.66,931822.7,500,active,AGT-0154,2023-10-29 00:00:00
POL-200829,101644,life,INS-01213553,2025-02-28,2027-02-28,3803.33,288929.95,1000,pending,AGT-0186,2025-02-04 00:00:00
POL-200830,100302,home,INS-01253436,2025-09-21,2026-09-21,3154.65,456855.82,5000,pending,AGT-0048,2025-09-17 00:00:00
POL-200831,100267,auto,INS-46693706,2023-06-26,2024-06-25,640.17,463310.71,2000,active,AGT-0179,2023-06-14 00:00:00
POL-200832,101410,health,INS-75644031,2023-04-13,2026-04-12,4585.84,976237.99,250,active,AGT-0013,2023-03-16 00:00:00
POL-200833,101689,health,INS-48221194,2024-08-19,2027-08-19,228.47,632986.73,500,expired,AGT-0091,2024-08-15 00:00:00
POL-200834,101204,life,INS-57205553,2024-12-27,2025-12-27,3010.98,737866.46,5000,active,AGT-0027,2024-12-21 00:00:00
POL-200835,100360,home,INS-21685550,2025-10-05,2027-10-05,3754.77,257275.61,2000,active,AGT-0042,2025-10-04 00:00:00
POL-200836,100739,life,INS-26945058,2023-11-03,2024-11-02,609.29,184386.09,2500,active,AGT-0067,2023-10-15 00:00:00
POL-200837,101801,health,INS-36072288,2024-01-29,2025-01-28,3713.19,11492.65,2000,cancelled,AGT-0052,2024-01-19 00:00:00
POL-200838,100603,life,INS-49939288,2025-06-25,2026-06-25,1558.43,842211.65,1500,expired,AGT-0149,2025-05-26 00:00:00
POL-200839,100678,auto,INS-66898010,2024-07-08,2026-07-08,153.01,174548.01,5000,active,AGT-0175,2024-06-25 00:00:00
POL-200840,101569,life,INS-65285443,2023-05-27,2026-05-26,3842.14,320089.59,5000,expired,AGT-0128,2023-05-18 00:00:00
POL-200841,101278,home,INS-05236141,2025-03-24,2027-03-24,3191.57,217111.04,2000,expired,AGT-0107,2025-03-16 00:00:00
POL-200842,100549,home,INS-63707274,2025-07-15,2027-07-15,2397.12,796842.5,500,pending,AGT-0146,2025-07-10 00:00:00
POL-200843,100036,health,INS-20050294,2023-06-14,2025-06-13,1778.98,92877.81,5000,expired,AGT-0008,2023-05-24 00:00:00
POL-200844,100756,home,INS-07993977,2023-11-06,2026-11-05,1464.9,80622.51,5000,pending,AGT-0197,2023-10-23 00:00:00
POL-200845,100448,auto,INS-88104859,2023-11-07,2026-11-06,1622.84,759876.33,2500,expired,AGT-0060,2023-10-24 00:00:00
POL-200846,100501,health,INS-15905424,2023-11-12,2026-11-11,2072.6,828401.46,2500,active,AGT-0196,2023-11-06 00:00:00
POL-200847,100088,health,INS-87840414,2025-02-11,2026-02-11,1709.36,266616.86,2000,active,AGT-0172,2025-01-24 00:00:00
POL-200848,100696,auto,INS-71408877,2024-02-03,2025-02-02,3633.06,230804.94,2000,cancelled,AGT-0011,2024-02-01 00:00:00
POL-200849,100559,home,INS-95156992,2023-11-18,2024-11-17,4103.66,92870.88,5000,active,AGT-0045,2023-10-23 00:00:00
POL-200850,100157,life,INS-29137901,2024-08-29,2027-08-29,3330.59,884601.42,2500,active,AGT-0040,2024-08-01 00:00:00
POL-200851,100892,health,INS-68840476,2025-10-19,2027-10-19,1524.87,18351.74,5000,expired,AGT-0136,2025-10-08 00:00:00
POL-200852,100537,auto,INS-33099479,2025-03-08,2027-03-08,4944.67,752575.83,5000,cancelled,AGT-0001,2025-03-06 00:00:00
POL-200853,101628,health,INS-14159284,2023-12-30,2026-12-29,4643.94,916410.62,1500,active,AGT-0135,2023-12-14 00:00:00
POL-200854,100501,life,INS-27677416,2025-12-02,2027-12-02,3890.89,960165.1,2500,active,AGT-0103,2025-11-08 00:00:00
POL-200855,100637,auto,INS-53746678,2025-06-10,2028-06-09,690.04,303232.35,500,active,AGT-0037,2025-05-18 00:00:00
POL-200856,101905,health,INS-56371643,2023-10-24,2024-10-23,421.76,191191.51,1000,expired,AGT-0012,2023-10-14 00:00:00
POL-200857,100335,life,INS-61116859,2025-12-25,2026-12-25,3989.4,121640.22,2500,active,AGT-0131,2025-11-25 00:00:00
POL-200858,101803,auto,INS-52417168,2023-07-04,2025-07-03,4320.37,452048.37,5000,cancelled,AGT-0151,2023-06-14 00:00:00
POL-200859,101217,life,INS-74782563,2025-12-14,2026-12-14,3275.85,518550.39,500,active,AGT-0141,2025-12-13 00:00:00
POL-200860,100117,home,INS-43251011,2025-06-03,2027-06-03,2078.62,740125.47,2500,active,AGT-0001,2025-06-01 00:00:00
POL-200861,100012,life,INS-02883149,2024-02-07,2027-02-06,848.4,343293.95,2000,active,AGT-0025,2024-02-06 00:00:00
POL-200862,100659,auto,INS-14101120,2024-10-30,2025-10-30,1387.26,887432.96,500,expired,AGT-0001,2024-09-30 00:00:00
POL-200863,100728,home,INS-17474815,2025-05-05,2028-05-04,896.03,780569.88,5000,expired,AGT-0016,2025-04-20 00:00:00
POL-200864,100816,health,INS-79619423,2023-12-02,2025-12-01,3793.62,934226.76,5000,active,AGT-0143,2023-11-03 00:00:00
POL-200865,100424,health,INS-80212458,2024-02-22,2025-02-21,4082.06,413433.95,2500,active,AGT-0087,2024-02-01 00:00:00
POL-200866,100234,health,INS-24708070,2023-12-29,2025-12-28,2301.64,255353.84,2000,active,AGT-0199,2023-12-25 00:00:00
POL-200867,100002,auto,INS-92785743,2024-01-24,2025-01-23,3335.93,793190.92,500,pending,AGT-0184,2024-01-04 00:00:00
POL-200868,100313,auto,INS-64254247,2025-11-06,2028-11-05,4855.54,355834.34,500,active,AGT-0154,2025-10-13 00:00:00
POL-200869,101754,auto,INS-02691546,2025-12-18,2027-12-18,1660.57,938516.62,2500,pending,AGT-0006,2025-12-05 00:00:00
POL-200870,101952,health,INS-66920729,2025-10-06,2027-10-06,520.11,53014.27,5000,expired,AGT-0095,2025-09-09 00:00:00
POL-200871,101192,home,INS-72231870,2023-01-13,2026-01-12,4499.33,542844.0,250,cancelled,AGT-0069,2023-01-05 00:00:00
POL-200872,101578,auto,INS-86334453,2023-09-18,2025-09-17,3053.16,956957.27,250,active,AGT-0129,2023-08-26 00:00:00
POL-200873,100227,life,INS-97508290,2025-05-08,2028-05-07,4273.48,646818.99,2000,expired,AGT-0090,2025-04-16 00:00:00
POL-200874,101019,home,INS-38569802,2023-02-04,2026-02-03,4118.45,159168.54,1500,active,AGT-0179,2023-01-08 00:00:00
POL-200875,100818,health,INS-84402783,2023-12-16,2026-12-15,4355.89,578998.68,250,active,AGT-0115,2023-12-09 00:00:00
POL-200876,100631,home,INS-62684941,2024-12-04,2026-12-04,1156.4,280100.43,1500,expired,AGT-0003,2024-11-09 00:00:00
POL-200877,100911,life,INS-47904475,2023-10-07,2026-10-06,4315.18,32250.07,1000,expired,AGT-0037,2023-09-12 00:00:00
POL-200878,101265,health,INS-15379260,2025-05-16,2028-05-15,4942.89,311467.67,5000,active,AGT-0159,2025-05-03 00:00:00
POL-200879,100993,auto,INS-60823820,2023-01-08,2026-01-07,3920.14,462711.48,2500,expired,AGT-0066,2022-12-21 00:00:00
POL-200880,100721,life,INS-00297806,2025-04-10,2027-04-10,422.58,513968.35,5000,expired,AGT-0130,2025-03-13 00:00:00
POL-200881,100620,auto,INS-78246553,2025-04-21,2027-04-21,1250.53,840506.74,2000,pending,AGT-0088,2025-04-14 00:00:00
POL-200882,100817,auto,INS-09222212,2025-02-18,2027-02-18,3893.21,538367.15,1000,active,AGT-0003,2025-01-23 00:00:00
POL-200883,101239,home,INS-88169035,2025-11-20,2027-11-20,4385.4,333400.35,500,active,AGT-0009,2025-11-14 00:00:00
POL-200884,100817,home,INS-83223272,2025-07-28,2026-07-28,2013.7,296979.21,2000,pending,AGT-0005,2025-07-01 00:00:00
POL-200885,101115,home,INS-34424160,2024-07-08,2027-07-08,4176.14,364983.57,250,cancelled,AGT-0001,2024-06-20 00:00:00
POL-200886,101797,home,INS-83881489,2023-03-26,2025-03-25,2438.21,670089.72,2000,expired,AGT-0159,2023-03-06 00:00:00
POL-200887,101510,health,INS-94822332,2024-06-20,2027-06-20,4974.48,557798.89,1500,pending,AGT-0061,2024-06-19 00:00:00
POL-200888,100306,health,INS-28466199,2025-01-28,2026-01-28,283.85,220725.52,2500,active,AGT-0100,2025-01-03 00:00:00
POL-200889,101391,health,INS-97108186,2023-07-28,2026-07-27,4448.59,780768.74,1000,expired,AGT-0005,2023-06-28 00:00:00
POL-200890,101983,life,INS-32133752,2025-03-04,2027-03-04,530.6,268448.65,2000,active,AGT-0113,2025-02-14 00:00:00
POL-200891,101362,life,INS-14554472,2025-06-03,2027-06-03,2868.94,507627.08,1500,pending,AGT-0005,2025-05-13 00:00:00
POL-200892,100243,health,INS-27004899,2023-11-28,2025-11-27,4397.03,805609.41,250,active,AGT-0193,2023-11-21 00:00:00
POL-200893,100876,life,INS-74422597,2023-09-09,2024-09-08,1193.08,919744.65,1000,pending,AGT-0065,2023-09-04 00:00:00
POL-200894,101232,auto,INS-30374850,2025-03-16,2027-03-16,1407.58,349514.66,1500,expired,AGT-0103,2025-02-17 00:00:00
POL-200895,101878,life,INS-83743200,2023-12-04,2025-12-03,4702.99,384051.51,5000,cancelled,AGT-0030,2023-11-23 00:00:00
POL-200896,101865,life,INS-60830773,2025-06-12,2027-06-12,727.79,933114.51,5000,active,AGT-0047,2025-06-08 00:00:00
POL-200897,101248,auto,INS-66758598,2024-11-10,2025-11-10,1116.5,638850.25,2500,active,AGT-0008,2024-11-01 00:00:00
POL-200898,101022,life,INS-77157333,2025-09-10,2027-09-10,1552.69,295687.97,5000,active,AGT-0153,2025-09-02 00:00:00
POL-200899,101231,health,INS-53837902,2024-10-30,2025-10-30,527.13,825848.59,500,expired,AGT-0081,2024-10-29 00:00:00
POL-200900,101002,auto,INS-38940569,2023-10-08,2025-10-07,1698.43,354221.17,250,active,AGT-0153,2023-10-06 00:00:00
POL-200901,100007,home,INS-47619278,2025-03-18,2026-03-18,3309.14,947039.81,5000,active,AGT-0184,2025-02-21 00:00:00
POL-200902,100968,home,INS-12079624,2023-10-21,2026-10-20,4851.06,499706.94,1500,cancelled,AGT-0138,2023-09-30 00:00:00
POL-200903,101118,home,INS-80995224,2024-12-10,2027-12-10,1638.88,678355.7,2000,active,AGT-0047,2024-11-21 00:00:00
POL-200904,101370,life,INS-27561737,2023-12-15,2026-12-14,4216.41,148543.67,5000,active,AGT-0104,2023-12-11 00:00:00
POL-200905,101029,life,INS-20170117,2025-09-28,2027-09-28,3093.99,454140.41,250,active,AGT-0014,2025-09-11 00:00:00
POL-200906,101745,auto,INS-55567747,2025-01-13,2027-01-13,3016.47,265743.09,1500,active,AGT-0121,2025-01-05 00:00:00
POL-200907,101567,life,INS-35106744,2024-03-15,2026-03-15,3873.27,304587.48,5000,expired,AGT-0191,2024-02-16 00:00:00
POL-200908,101500,life,INS-49989071,2023-08-18,2025-08-17,639.46,584775.15,2500,cancelled,AGT-0147,2023-08-03 00:00:00
POL-200909,100409,life,INS-67788030,2024-08-15,2027-08-15,1055.71,340036.34,1500,expired,AGT-0008,2024-08-07 00:00:00
POL-200910,100400,auto,INS-24923008,2025-12-21,2026-12-21,2135.36,875108.45,250,expired,AGT-0062,2025-11-24 00:00:00
POL-200911,101320,home,INS-33418715,2025-05-24,2026-05-24,2589.25,510967.32,500,cancelled,AGT-0143,2025-05-21 00:00:00
POL-200912,100723,home,INS-50393038,2025-09-09,2028-09-08,2402.33,19546.25,5000,expired,AGT-0048,2025-08-29 00:00:00
POL-200913,101402,auto,INS-03543137,2024-10-03,2025-10-03,655.02,694594.41,1500,active,AGT-0170,2024-09-26 00:00:00
POL-200914,101898,life,INS-31295048,2024-04-08,2026-04-08,4070.23,786406.44,250,active,AGT-0145,2024-03-11 00:00:00
POL-200915,100220,life,INS-88198759,2025-05-20,2028-05-19,2417.91,299611.99,5000,active,AGT-0023,2025-04-26 00:00:00
POL-200916,100982,health,INS-97322927,2025-02-14,2026-02-14,2982.82,403515.59,250,pending,AGT-0058,2025-02-07 00:00:00
POL-200917,101667,health,INS-80992839,2023-10-07,2026-10-06,3042.78,264383.01,1500,expired,AGT-0111,2023-09-28 00:00:00
POL-200918,101990,life,INS-86391062,2023-04-18,2026-04-17,2958.33,589978.87,250,expired,AGT-0029,2023-04-16 00:00:00
POL-200919,101091,life,INS-04678630,2025-09-09,2026-09-09,2908.33,535978.8,500,cancelled,AGT-0176,2025-08-17 00:00:00
POL-200920,100698,home,INS-38169194,2023-07-14,2026-07-13,470.67,598506.47,2500,expired,AGT-0074,2023-07-08 00:00:00
POL-200921,101333,life,INS-86707698,2025-03-09,2027-03-09,3693.81,519453.79,2000,active,AGT-0193,2025-02-08 00:00:00
POL-200922,101720,health,INS-64449118,2025-01-29,2027-01-29,894.95,911730.28,1000,cancelled,AGT-0126,2025-01-18 00:00:00
POL-200923,101301,life,INS-51015427,2025-11-30,2026-11-30,4729.97,744478.28,5000,expired,AGT-0046,2025-11-25 00:00:00
POL-200924,100147,health,INS-25573018,2025-08-05,2028-08-04,2717.13,663729.83,2500,cancelled,AGT-0019,2025-07-09 00:00:00
POL-200925,100282,life,INS-08725842,2025-12-19,2028-12-18,978.28,612351.53,5000,active,AGT-0021,2025-12-04 00:00:00
