test_id,batch_id,test_type,test_date,result_value,unit,specification_min,specification_max,pass_fail,analyst_id,equipment_id,lab_id,deviation_id,notes,created_at
TST-000963,BAT-002710,identity,2024-02-13,1.001,ratio,0.98,1.02,pass,ANL-041,EQP-0096,LAB-010,,Sample re-prepared,2024-02-13 15:20:20
TST-000964,BAT-001191,potency,2025-01-23,99.32,%,95.0,105.0,pass,ANL-048,EQP-0081,LAB-004,,,2025-01-24 02:12:37
TST-000965,BAT-001167,identity,2025-12-03,0.9864,ratio,0.98,1.02,pass,ANL-049,EQP-0091,LAB-014,,,2025-12-03 23:15:17
TST-000966,BAT-000455,microbial,2023-08-24,36.0,CFU/g,0,100,pass,ANL-041,EQP-0069,LAB-003,,,2023-08-24 23:44:30
TST-000967,BAT-001569,identity,2023-01-27,0.9809,ratio,0.98,1.02,pass,ANL-043,EQP-0025,LAB-010,,Minor deviation noted,2023-01-27 08:02:32
TST-000968,BAT-000901,potency,2025-03-31,102.51,%,95.0,105.0,pass,ANL-044,EQP-0011,LAB-011,,,2025-03-31 09:24:52
TST-000969,BAT-002229,potency,2023-08-28,98.79,%,95.0,105.0,pass,ANL-035,EQP-0072,LAB-004,,Within spec,2023-08-28 21:54:38
TST-000970,BAT-002365,identity,2025-01-15,1.0145,ratio,0.98,1.02,pass,ANL-043,EQP-0046,LAB-008,,,2025-01-15 08:56:14
TST-000971,BAT-000983,dissolution,2024-10-19,85.4,%,80.0,100.0,pass,ANL-018,EQP-0085,LAB-002,,Retest performed,2024-10-19 07:45:04
TST-000972,BAT-002482,identity,2025-11-24,1.0031,ratio,0.98,1.02,pass,ANL-045,EQP-0024,LAB-009,,,2025-11-25 02:56:52
TST-000973,BAT-001020,microbial,2025-05-28,24.0,CFU/g,0,100,pass,ANL-020,EQP-0003,LAB-011,,,2025-05-28 16:45:36
TST-000974,BAT-000949,microbial,2025-12-27,6.0,CFU/g,0,100,pass,ANL-004,EQP-0029,LAB-002,,,2025-12-27 11:00:03
TST-000975,BAT-002596,dissolution,2025-08-25,93.86,%,80.0,100.0,pass,ANL-017,EQP-0042,LAB-001,,,2025-08-25 21:37:18
TST-000976,BAT-002464,identity,2023-02-06,0.9922,ratio,0.98,1.02,pass,ANL-050,EQP-0062,LAB-003,,Sample re-prepared,2023-02-06 21:43:44
TST-000977,BAT-002522,purity,2025-08-13,98.58,%,98.0,100.0,pass,ANL-016,EQP-0074,LAB-011,,Sample re-prepared,2025-08-13 05:54:30
TST-000978,BAT-000101,stability,2025-01-16,100.41,%,90.0,110.0,pass,ANL-029,EQP-0050,LAB-006,,,2025-01-17 02:38:15
TST-000979,BAT-001211,microbial,2025-11-06,1.0,CFU/g,0,100,pass,ANL-045,EQP-0039,LAB-010,,,2025-11-06 20:37:42
TST-000980,BAT-001603,microbial,2025-08-14,17.0,CFU/g,0,100,pass,ANL-016,EQP-0072,LAB-006,,,2025-08-14 18:14:59
TST-000981,BAT-002968,dissolution,2023-10-11,93.42,%,80.0,100.0,pass,ANL-005,EQP-0001,LAB-011,,,2023-10-11 11:04:05
TST-000982,BAT-002599,identity,2025-12-11,1.0134,ratio,0.98,1.02,pass,ANL-020,EQP-0100,LAB-005,,Retest performed,2025-12-12 02:50:18
TST-000983,BAT-002013,microbial,2023-08-08,0.0,CFU/g,0,100,pass,ANL-004,EQP-0047,LAB-002,,Retest performed,2023-08-08 16:28:42
TST-000984,BAT-000058,purity,2025-11-20,98.95,%,98.0,100.0,pass,ANL-011,EQP-0014,LAB-012,,,2025-11-20 09:09:06
TST-000985,BAT-001869,dissolution,2025-08-13,87.96,%,80.0,100.0,pass,ANL-048,EQP-0081,LAB-010,,Retest performed,2025-08-14 01:39:07
TST-000986,BAT-002352,potency,2023-02-10,99.13,%,95.0,105.0,pass,ANL-012,EQP-0001,LAB-012,,Within spec,2023-02-10 16:21:22
TST-000987,BAT-000434,identity,2023-03-23,1.0015,ratio,0.98,1.02,pass,ANL-004,EQP-0020,LAB-015,,,2023-03-23 11:32:43
TST-000988,BAT-000706,microbial,2024-06-14,34.0,CFU/g,0,100,pass,ANL-021,EQP-0046,LAB-015,,,2024-06-14 16:31:49
TST-000989,BAT-000638,stability,2023-11-30,104.58,%,90.0,110.0,pass,ANL-004,EQP-0083,LAB-001,,,2023-11-30 17:03:59
TST-000990,BAT-002488,stability,2025-10-14,99.91,%,90.0,110.0,pass,ANL-012,EQP-0021,LAB-006,,,2025-10-14 22:50:49
TST-000991,BAT-001913,stability,2024-10-29,97.27,%,90.0,110.0,pass,ANL-035,EQP-0080,LAB-010,,Minor deviation noted,2024-10-29 04:49:05
TST-000992,BAT-000484,purity,2025-01-29,99.39,%,98.0,100.0,pass,ANL-014,EQP-0039,LAB-006,,Within spec,2025-01-30 01:02:10
TST-000993,BAT-002301,purity,2025-09-19,99.96,%,98.0,100.0,pass,ANL-026,EQP-0045,LAB-007,,Sample re-prepared,2025-09-19 18:08:07
TST-000994,BAT-000262,microbial,2023-09-23,18.0,CFU/g,0,100,pass,ANL-039,EQP-0005,LAB-010,,Sample re-prepared,2023-09-23 23:58:47
TST-000995,BAT-001217,potency,2024-04-08,94.4,%,95.0,105.0,fail,ANL-013,EQP-0097,LAB-008,DEV-8192,Root cause analysis pending,2024-04-08 21:48:32
TST-000996,BAT-001429,stability,2024-03-29,100.09,%,90.0,110.0,pass,ANL-035,EQP-0055,LAB-015,,Sample re-prepared,2024-03-29 23:43:05
TST-000997,BAT-002039,stability,2024-10-10,92.59,%,90.0,110.0,pass,ANL-044,EQP-0064,LAB-008,,Sample re-prepared,2024-10-10 21:43:58
TST-000998,BAT-001318,potency,2025-05-21,97.32,%,95.0,105.0,pass,ANL-024,EQP-0007,LAB-007,,Minor deviation noted,2025-05-21 09:46:31
TST-000999,BAT-002454,identity,2025-06-21,0.9931,ratio,0.98,1.02,pass,ANL-005,EQP-0013,LAB-006,,Sample re-prepared,2025-06-21 16:52:03
TST-001000,BAT-001283,microbial,2023-08-02,41.0,CFU/g,0,100,pass,ANL-027,EQP-0065,LAB-008,,Sample re-prepared,2023-08-02 09:43:12
TST-001001,BAT-001272,purity,2024-10-21,99.84,%,98.0,100.0,pass,ANL-025,EQP-0079,LAB-008,,Retest performed,2024-10-22 01:52:19
TST-001002,BAT-000190,identity,2025-04-27,1.0166,ratio,0.98,1.02,pass,ANL-027,EQP-0001,LAB-012,,Minor deviation noted,2025-04-27 15:10:52
TST-001003,BAT-000903,microbial,2025-12-29,30.0,CFU/g,0,100,pass,ANL-033,EQP-0048,LAB-001,,,2025-12-30 00:35:27
TST-001004,BAT-000419,stability,2023-08-09,102.02,%,90.0,110.0,pass,ANL-022,EQP-0001,LAB-014,,,2023-08-10 01:19:34
TST-001005,BAT-000114,identity,2025-08-12,1.0049,ratio,0.98,1.02,pass,ANL-012,EQP-0099,LAB-013,,,2025-08-12 19:51:56
TST-001006,BAT-002299,potency,2023-09-29,101.89,%,95.0,105.0,pass,ANL-017,EQP-0090,LAB-014,,Retest performed,2023-09-29 11:00:06
TST-001007,BAT-000551,stability,2024-08-10,100.41,%,90.0,110.0,pass,ANL-019,EQP-0066,LAB-008,,,2024-08-10 11:05:55
TST-001008,BAT-002418,stability,2025-09-05,110.0,%,90.0,110.0,pass,ANL-021,EQP-0086,LAB-002,,,2025-09-05 20:47:18
TST-001009,BAT-002757,microbial,2024-05-25,6.0,CFU/g,0,100,pass,ANL-047,EQP-0070,LAB-006,,Within spec,2024-05-25 22:46:52
TST-001010,BAT-002589,purity,2024-05-29,98.32,%,98.0,100.0,pass,ANL-028,EQP-0076,LAB-006,,,2024-05-30 03:05:25
TST-001011,BAT-001427,identity,2025-10-03,1.0,ratio,0.98,1.02,pass,ANL-010,EQP-0018,LAB-009,,Sample re-prepared,2025-10-03 13:33:33
TST-001012,BAT-002672,identity,2024-05-14,1.0271,ratio,0.98,1.02,fail,ANL-036,EQP-0012,LAB-008,DEV-1723,OOS investigation initiated,2024-05-14 22:35:37
TST-001013,BAT-002356,stability,2024-01-23,105.89,%,90.0,110.0,pass,ANL-008,EQP-0011,LAB-005,,,2024-01-23 18:21:00
TST-001014,BAT-000979,purity,2024-10-20,100.11,%,98.0,100.0,fail,ANL-021,EQP-0086,LAB-001,DEV-2577,OOS investigation initiated,2024-10-20 07:05:37
TST-001015,BAT-002755,dissolution,2025-07-29,84.8,%,80.0,100.0,pass,ANL-041,EQP-0014,LAB-010,,Minor deviation noted,2025-07-29 10:10:52
TST-001016,BAT-002658,dissolution,2023-04-06,97.69,%,80.0,100.0,pass,ANL-024,EQP-0100,LAB-009,,,2023-04-06 20:28:29
TST-001017,BAT-001073,identity,2024-03-27,1.0027,ratio,0.98,1.02,pass,ANL-039,EQP-0095,LAB-005,,Sample re-prepared,2024-03-27 22:55:46
TST-001018,BAT-000365,potency,2024-04-10,101.95,%,95.0,105.0,pass,ANL-006,EQP-0066,LAB-003,,Retest performed,2024-04-10 20:09:59
TST-001019,BAT-001313,dissolution,2025-06-04,96.41,%,80.0,100.0,pass,ANL-030,EQP-0071,LAB-008,,,2025-06-05 00:21:08
TST-001020,BAT-001329,dissolution,2023-02-24,88.82,%,80.0,100.0,pass,ANL-008,EQP-0078,LAB-001,,Sample re-prepared,2023-02-24 06:31:50
TST-001021,BAT-001876,dissolution,2024-11-26,85.85,%,80.0,100.0,pass,ANL-001,EQP-0057,LAB-014,,,2024-11-26 20:02:45
TST-001022,BAT-002693,potency,2025-11-25,95.54,%,95.0,105.0,pass,ANL-038,EQP-0036,LAB-002,,Minor deviation noted,2025-11-25 05:57:59
TST-001023,BAT-001496,potency,2023-09-24,103.16,%,95.0,105.0,pass,ANL-036,EQP-0027,LAB-007,,Retest performed,2023-09-25 04:29:33
TST-001024,BAT-001475,microbial,2024-07-20,15.0,CFU/g,0,100,pass,ANL-032,EQP-0060,LAB-012,,,2024-07-20 06:11:44
TST-001025,BAT-002840,stability,2025-06-24,98.45,%,90.0,110.0,pass,ANL-027,EQP-0077,LAB-014,,,2025-06-24 18:47:34
TST-001026,BAT-001535,stability,2025-05-25,98.55,%,90.0,110.0,pass,ANL-039,EQP-0004,LAB-007,,Retest performed,2025-05-25 04:21:08
TST-001027,BAT-002146,identity,2023-10-04,0.9948,ratio,0.98,1.02,pass,ANL-011,EQP-0092,LAB-004,,,2023-10-04 22:04:14
TST-001028,BAT-000316,identity,2023-08-02,1.0001,ratio,0.98,1.02,pass,ANL-040,EQP-0098,LAB-014,,,2023-08-02 19:35:51
TST-001029,BAT-001497,microbial,2024-08-19,18.0,CFU/g,0,100,pass,ANL-050,EQP-0061,LAB-004,,Sample re-prepared,2024-08-19 07:52:41
TST-001030,BAT-002462,dissolution,2023-10-30,79.42,%,80.0,100.0,fail,ANL-014,EQP-0062,LAB-006,DEV-7932,Retest required,2023-10-30 14:55:22
TST-001031,BAT-002426,identity,2023-05-13,0.9912,ratio,0.98,1.02,pass,ANL-047,EQP-0070,LAB-012,,Within spec,2023-05-13 09:51:46
TST-001032,BAT-002895,microbial,2025-02-12,41.0,CFU/g,0,100,pass,ANL-036,EQP-0067,LAB-002,,,2025-02-12 17:14:40
TST-001033,BAT-000492,identity,2023-12-25,1.0012,ratio,0.98,1.02,pass,ANL-043,EQP-0021,LAB-004,,Sample re-prepared,2023-12-25 04:52:16
TST-001034,BAT-000385,dissolution,2024-01-01,95.63,%,80.0,100.0,pass,ANL-018,EQP-0011,LAB-011,,,2024-01-01 14:13:48
TST-001035,BAT-000052,identity,2024-12-23,1.0122,ratio,0.98,1.02,pass,ANL-032,EQP-0065,LAB-008,,,2024-12-24 03:04:26
TST-001036,BAT-000983,purity,2025-03-03,98.56,%,98.0,100.0,pass,ANL-049,EQP-0079,LAB-011,,,2025-03-03 03:05:50
TST-001037,BAT-002100,identity,2023-04-17,1.0087,ratio,0.98,1.02,pass,ANL-048,EQP-0007,LAB-014,,,2023-04-17 16:17:22
TST-001038,BAT-000742,potency,2024-04-19,105.67,%,95.0,105.0,fail,ANL-043,EQP-0092,LAB-004,DEV-5619,Deviation logged,2024-04-19 10:03:34
TST-001039,BAT-000460,microbial,2025-02-01,14.0,CFU/g,0,100,pass,ANL-027,EQP-0033,LAB-010,,,2025-02-01 16:40:00
TST-001040,BAT-001949,potency,2023-02-23,102.12,%,95.0,105.0,pass,ANL-040,EQP-0076,LAB-001,,Sample re-prepared,2023-02-23 11:05:11
TST-001041,BAT-002881,identity,2023-10-17,0.9746,ratio,0.98,1.02,fail,ANL-011,EQP-0018,LAB-005,DEV-9375,Deviation logged,2023-10-17 14:39:49
TST-001042,BAT-002043,potency,2023-07-13,95.77,%,95.0,105.0,pass,ANL-041,EQP-0013,LAB-004,,Within spec,2023-07-13 14:04:22
TST-001043,BAT-002017,identity,2024-03-04,0.9958,ratio,0.98,1.02,pass,ANL-017,EQP-0005,LAB-004,,Within spec,2024-03-04 10:27:52
TST-001044,BAT-001399,identity,2025-11-03,0.994,ratio,0.98,1.02,pass,ANL-032,EQP-0029,LAB-004,,,2025-11-03 04:47:22
TST-001045,BAT-001424,microbial,2023-06-28,5.0,CFU/g,0,100,pass,ANL-049,EQP-0021,LAB-001,,,2023-06-29 01:39:45
TST-001046,BAT-002573,dissolution,2023-08-31,90.52,%,80.0,100.0,pass,ANL-040,EQP-0054,LAB-009,,,2023-08-31 12:31:17
TST-001047,BAT-001179,stability,2023-09-30,103.44,%,90.0,110.0,pass,ANL-001,EQP-0082,LAB-001,,,2023-10-01 05:00:49
TST-001048,BAT-000673,potency,2025-03-09,101.21,%,95.0,105.0,pass,ANL-007,EQP-0017,LAB-005,,,2025-03-09 18:08:58
TST-001049,BAT-001873,identity,2024-08-09,0.9855,ratio,0.98,1.02,pass,ANL-043,EQP-0028,LAB-007,,Sample re-prepared,2024-08-09 12:54:42
TST-001050,BAT-002356,purity,2023-06-30,100.02,%,98.0,100.0,fail,ANL-003,EQP-0082,LAB-014,DEV-5017,Deviation logged,2023-06-30 16:54:43
TST-001051,BAT-000430,purity,2024-02-25,99.46,%,98.0,100.0,pass,ANL-002,EQP-0076,LAB-003,,Sample re-prepared,2024-02-25 20:30:09
TST-001052,BAT-002158,dissolution,2025-03-01,96.82,%,80.0,100.0,pass,ANL-023,EQP-0035,LAB-011,,Retest performed,2025-03-01 11:59:25
TST-001053,BAT-002433,stability,2023-08-07,97.32,%,90.0,110.0,pass,ANL-043,EQP-0098,LAB-001,,,2023-08-07 22:23:54
TST-001054,BAT-002005,dissolution,2024-04-21,94.49,%,80.0,100.0,pass,ANL-044,EQP-0014,LAB-008,,,2024-04-21 14:10:23
TST-001055,BAT-001688,purity,2025-06-02,99.5,%,98.0,100.0,pass,ANL-025,EQP-0042,LAB-002,,Retest performed,2025-06-03 03:08:01
TST-001056,BAT-001234,dissolution,2024-04-19,90.31,%,80.0,100.0,pass,ANL-045,EQP-0047,LAB-008,,Minor deviation noted,2024-04-19 06:14:45
TST-001057,BAT-002117,potency,2024-03-30,99.9,%,95.0,105.0,pass,ANL-046,EQP-0066,LAB-013,,,2024-03-30 12:46:10
TST-001058,BAT-001221,stability,2024-05-08,97.64,%,90.0,110.0,pass,ANL-036,EQP-0079,LAB-004,,,2024-05-09 00:58:09
TST-001059,BAT-001025,purity,2023-05-08,98.49,%,98.0,100.0,pass,ANL-005,EQP-0031,LAB-010,,,2023-05-08 19:10:18
TST-001060,BAT-000917,stability,2025-12-27,100.78,%,90.0,110.0,pass,ANL-022,EQP-0034,LAB-009,,,2025-12-28 02:11:51
TST-001061,BAT-002521,purity,2025-01-27,97.81,%,98.0,100.0,fail,ANL-048,EQP-0016,LAB-006,DEV-3170,Root cause analysis pending,2025-01-27 18:53:05
TST-001062,BAT-000621,purity,2024-02-04,99.66,%,98.0,100.0,pass,ANL-011,EQP-0041,LAB-013,,,2024-02-04 21:01:57
TST-001063,BAT-002936,purity,2025-03-29,99.22,%,98.0,100.0,pass,ANL-012,EQP-0037,LAB-008,,,2025-03-29 21:02:47
TST-001064,BAT-000740,purity,2024-12-08,98.92,%,98.0,100.0,pass,ANL-003,EQP-0057,LAB-005,,,2024-12-08 09:13:28
TST-001065,BAT-002455,stability,2024-06-20,100.95,%,90.0,110.0,pass,ANL-028,EQP-0031,LAB-003,,,2024-06-20 22:34:05
TST-001066,BAT-002441,microbial,2025-05-15,22.0,CFU/g,0,100,pass,ANL-030,EQP-0027,LAB-004,,,2025-05-15 14:10:48
TST-001067,BAT-000653,potency,2023-01-01,102.79,%,95.0,105.0,pass,ANL-034,EQP-0025,LAB-011,,Sample re-prepared,2023-01-02 07:58:25
TST-001068,BAT-001498,dissolution,2025-11-26,99.52,%,80.0,100.0,pass,ANL-027,EQP-0029,LAB-003,,,2025-11-26 03:11:27
TST-001069,BAT-002161,microbial,2024-03-12,32.0,CFU/g,0,100,pass,ANL-007,EQP-0094,LAB-001,,Sample re-prepared,2024-03-12 23:55:38
TST-001070,BAT-002079,microbial,2025-12-06,17.0,CFU/g,0,100,pass,ANL-034,EQP-0016,LAB-015,,,2025-12-06 12:28:04
TST-001071,BAT-002465,microbial,2024-02-24,4.0,CFU/g,0,100,pass,ANL-032,EQP-0091,LAB-009,,,2024-02-25 00:20:57
TST-001072,BAT-001169,purity,2025-09-25,98.77,%,98.0,100.0,pass,ANL-027,EQP-0033,LAB-004,,,2025-09-25 07:06:13
TST-001073,BAT-002696,microbial,2025-10-15,45.0,CFU/g,0,100,pass,ANL-022,EQP-0025,LAB-013,,Sample re-prepared,2025-10-16 02:58:56
TST-001074,BAT-000801,purity,2024-03-16,98.69,%,98.0,100.0,pass,ANL-050,EQP-0077,LAB-008,,,2024-03-16 23:32:22
TST-001075,BAT-002562,potency,2024-02-25,98.93,%,95.0,105.0,pass,ANL-037,EQP-0087,LAB-004,,,2024-02-25 03:49:12
TST-001076,BAT-001193,purity,2024-03-06,99.74,%,98.0,100.0,pass,ANL-002,EQP-0079,LAB-011,,,2024-03-06 10:26:31
TST-001077,BAT-002789,identity,2024-12-14,0.9815,ratio,0.98,1.02,pass,ANL-008,EQP-0049,LAB-004,,Within spec,2024-12-15 01:08:16
TST-001078,BAT-000548,dissolution,2025-10-03,91.04,%,80.0,100.0,pass,ANL-049,EQP-0022,LAB-005,,,2025-10-03 18:02:34
TST-001079,BAT-001967,microbial,2024-01-07,37.0,CFU/g,0,100,pass,ANL-032,EQP-0016,LAB-015,,,2024-01-07 13:55:45
TST-001080,BAT-000343,purity,2024-07-22,100.66,%,98.0,100.0,fail,ANL-039,EQP-0010,LAB-001,DEV-9122,Root cause analysis pending,2024-07-22 09:10:24
TST-001081,BAT-001243,potency,2025-06-02,104.74,%,95.0,105.0,pass,ANL-031,EQP-0098,LAB-003,,,2025-06-02 23:11:28
TST-001082,BAT-001192,identity,2025-08-26,0.9987,ratio,0.98,1.02,pass,ANL-012,EQP-0005,LAB-008,,Sample re-prepared,2025-08-26 20:15:36
TST-001083,BAT-002337,microbial,2025-09-03,34.0,CFU/g,0,100,pass,ANL-010,EQP-0070,LAB-004,,Sample re-prepared,2025-09-03 10:31:14
TST-001084,BAT-000369,microbial,2024-12-21,14.0,CFU/g,0,100,pass,ANL-007,EQP-0055,LAB-007,,Sample re-prepared,2024-12-21 06:59:10
TST-001085,BAT-000231,potency,2025-04-10,102.3,%,95.0,105.0,pass,ANL-002,EQP-0097,LAB-003,,Retest performed,2025-04-11 05:09:29
TST-001086,BAT-001793,stability,2023-04-02,101.15,%,90.0,110.0,pass,ANL-043,EQP-0017,LAB-004,,,2023-04-02 21:14:15
TST-001087,BAT-001594,purity,2024-06-11,99.93,%,98.0,100.0,pass,ANL-003,EQP-0003,LAB-004,,,2024-06-11 16:39:41
TST-001088,BAT-001684,microbial,2024-06-25,13.0,CFU/g,0,100,pass,ANL-016,EQP-0075,LAB-013,,Retest performed,2024-06-26 04:41:31
TST-001089,BAT-002634,purity,2025-05-02,98.86,%,98.0,100.0,pass,ANL-029,EQP-0082,LAB-014,,Retest performed,2025-05-02 10:40:04
TST-001090,BAT-002840,microbial,2024-02-23,32.0,CFU/g,0,100,pass,ANL-033,EQP-0010,LAB-014,,Sample re-prepared,2024-02-23 22:03:43
TST-001091,BAT-000930,potency,2023-10-01,102.62,%,95.0,105.0,pass,ANL-035,EQP-0021,LAB-004,,,2023-10-02 06:05:03
TST-001092,BAT-000794,stability,2023-07-28,103.34,%,90.0,110.0,pass,ANL-008,EQP-0012,LAB-003,,Sample re-prepared,2023-07-28 08:33:21
TST-001093,BAT-000843,identity,2023-05-15,1.0093,ratio,0.98,1.02,pass,ANL-029,EQP-0004,LAB-006,,Within spec,2023-05-15 07:25:40
TST-001094,BAT-001572,stability,2025-11-12,101.27,%,90.0,110.0,pass,ANL-036,EQP-0093,LAB-015,,Retest performed,2025-11-12 05:03:24
TST-001095,BAT-002771,dissolution,2023-09-06,91.88,%,80.0,100.0,pass,ANL-021,EQP-0037,LAB-014,,,2023-09-06 22:48:28
TST-001096,BAT-001379,identity,2025-11-10,0.9957,ratio,0.98,1.02,pass,ANL-032,EQP-0049,LAB-004,,Retest performed,2025-11-10 14:59:43
TST-001097,BAT-001772,microbial,2023-05-24,7.0,CFU/g,0,100,pass,ANL-039,EQP-0007,LAB-004,,Sample re-prepared,2023-05-24 14:02:49
TST-001098,BAT-001386,purity,2024-07-05,101.32,%,98.0,100.0,fail,ANL-014,EQP-0057,LAB-003,DEV-5622,Retest required,2024-07-05 16:20:38
TST-001099,BAT-001790,stability,2024-12-02,99.94,%,90.0,110.0,pass,ANL-048,EQP-0017,LAB-003,,Minor deviation noted,2024-12-03 06:52:56
TST-001100,BAT-002859,stability,2024-08-28,103.05,%,90.0,110.0,pass,ANL-038,EQP-0002,LAB-005,,,2024-08-28 20:18:34
TST-001101,BAT-001374,purity,2023-08-10,99.8,%,98.0,100.0,pass,ANL-047,EQP-0097,LAB-003,,Retest performed,2023-08-10 21:37:08
TST-001102,BAT-001475,microbial,2024-10-24,6.0,CFU/g,0,100,pass,ANL-024,EQP-0037,LAB-010,,,2024-10-25 07:15:48
TST-001103,BAT-002181,potency,2024-08-06,99.61,%,95.0,105.0,pass,ANL-003,EQP-0089,LAB-011,,Minor deviation noted,2024-08-06 09:27:49
TST-001104,BAT-001189,microbial,2025-08-24,13.0,CFU/g,0,100,pass,ANL-005,EQP-0014,LAB-007,,Within spec,2025-08-24 20:30:07
TST-001105,BAT-000504,dissolution,2024-08-13,95.68,%,80.0,100.0,pass,ANL-016,EQP-0073,LAB-010,,Sample re-prepared,2024-08-13 16:15:03
TST-001106,BAT-000759,potency,2023-05-29,100.5,%,95.0,105.0,pass,ANL-018,EQP-0024,LAB-005,,Sample re-prepared,2023-05-29 23:12:31
TST-001107,BAT-000383,dissolution,2023-02-05,82.93,%,80.0,100.0,pass,ANL-014,EQP-0082,LAB-008,,Retest performed,2023-02-05 15:18:15
TST-001108,BAT-002883,microbial,2024-10-08,36.0,CFU/g,0,100,pass,ANL-034,EQP-0066,LAB-004,,,2024-10-08 07:35:56
TST-001109,BAT-002160,identity,2024-07-27,1.0228,ratio,0.98,1.02,fail,ANL-017,EQP-0042,LAB-005,DEV-4676,Root cause analysis pending,2024-07-27 21:49:58
TST-001110,BAT-001529,microbial,2024-11-28,17.0,CFU/g,0,100,pass,ANL-017,EQP-0018,LAB-006,,,2024-11-28 15:06:27
TST-001111,BAT-000664,identity,2025-06-21,0.9817,ratio,0.98,1.02,pass,ANL-047,EQP-0099,LAB-014,,,2025-06-21 14:47:37
TST-001112,BAT-000873,stability,2025-04-03,102.26,%,90.0,110.0,pass,ANL-033,EQP-0033,LAB-010,,Minor deviation noted,2025-04-03 23:10:40
TST-001113,BAT-002753,microbial,2024-05-24,1.0,CFU/g,0,100,pass,ANL-034,EQP-0083,LAB-014,,,2024-05-24 12:22:34
TST-001114,BAT-001972,purity,2024-05-08,100.29,%,98.0,100.0,fail,ANL-049,EQP-0066,LAB-002,DEV-4810,OOS investigation initiated,2024-05-08 08:53:31
TST-001115,BAT-002171,potency,2025-04-24,104.05,%,95.0,105.0,pass,ANL-024,EQP-0014,LAB-002,,Retest performed,2025-04-24 04:56:47
TST-001116,BAT-002783,purity,2024-03-16,97.9,%,98.0,100.0,fail,ANL-005,EQP-0083,LAB-012,DEV-7762,Root cause analysis pending,2024-03-16 09:02:54
TST-001117,BAT-001902,dissolution,2023-09-23,92.25,%,80.0,100.0,pass,ANL-001,EQP-0093,LAB-003,,,2023-09-24 00:16:06
TST-001118,BAT-002509,identity,2024-08-22,1.021,ratio,0.98,1.02,fail,ANL-005,EQP-0099,LAB-009,DEV-4121,Deviation logged,2024-08-22 10:07:39
TST-001119,BAT-001438,stability,2023-03-28,95.1,%,90.0,110.0,pass,ANL-037,EQP-0092,LAB-004,,,2023-03-28 15:28:18
TST-001120,BAT-000313,purity,2025-11-28,100.59,%,98.0,100.0,fail,ANL-019,EQP-0040,LAB-013,DEV-1329,OOS investigation initiated,2025-11-28 20:31:54
TST-001121,BAT-001121,potency,2025-08-23,101.41,%,95.0,105.0,pass,ANL-005,EQP-0085,LAB-001,,Retest performed,2025-08-24 01:34:12
TST-001122,BAT-001751,stability,2024-05-24,99.39,%,90.0,110.0,pass,ANL-025,EQP-0073,LAB-013,,,2024-05-24 20:44:03
TST-001123,BAT-000630,identity,2025-03-25,1.0061,ratio,0.98,1.02,pass,ANL-006,EQP-0059,LAB-002,,,2025-03-25 15:42:20
TST-001124,BAT-000139,purity,2025-01-22,99.11,%,98.0,100.0,pass,ANL-040,EQP-0059,LAB-002,,,2025-01-22 21:54:08
TST-001125,BAT-001688,stability,2025-07-07,104.19,%,90.0,110.0,pass,ANL-031,EQP-0028,LAB-011,,Within spec,2025-07-07 06:17:56
TST-001126,BAT-001705,microbial,2023-08-11,12.0,CFU/g,0,100,pass,ANL-032,EQP-0040,LAB-007,,,2023-08-11 11:27:54
TST-001127,BAT-000346,potency,2023-01-26,100.98,%,95.0,105.0,pass,ANL-041,EQP-0078,LAB-015,,Minor deviation noted,2023-01-26 12:52:38
TST-001128,BAT-001928,dissolution,2023-03-22,97.64,%,80.0,100.0,pass,ANL-005,EQP-0066,LAB-004,,,2023-03-22 04:25:47
TST-001129,BAT-001518,identity,2025-11-15,1.0002,ratio,0.98,1.02,pass,ANL-025,EQP-0096,LAB-014,,Minor deviation noted,2025-11-15 13:38:14
TST-001130,BAT-002229,potency,2024-08-10,102.54,%,95.0,105.0,pass,ANL-016,EQP-0059,LAB-001,,Sample re-prepared,2024-08-10 03:09:30
TST-001131,BAT-002047,potency,2023-02-02,101.7,%,95.0,105.0,pass,ANL-001,EQP-0020,LAB-013,,,2023-02-02 06:04:17
TST-001132,BAT-000543,identity,2023-07-01,1.0049,ratio,0.98,1.02,pass,ANL-040,EQP-0006,LAB-006,,Within spec,2023-07-01 09:35:50
TST-001133,BAT-000147,potency,2023-04-30,102.19,%,95.0,105.0,pass,ANL-047,EQP-0049,LAB-010,,,2023-04-30 05:54:23
TST-001134,BAT-001101,identity,2025-07-02,1.0133,ratio,0.98,1.02,pass,ANL-028,EQP-0079,LAB-009,,,2025-07-02 19:03:10
TST-001135,BAT-000266,potency,2023-06-20,102.83,%,95.0,105.0,pass,ANL-040,EQP-0040,LAB-002,,Retest performed,2023-06-20 18:44:58
TST-001136,BAT-001744,purity,2023-10-06,98.27,%,98.0,100.0,pass,ANL-008,EQP-0073,LAB-007,,Sample re-prepared,2023-10-07 00:14:32
TST-001137,BAT-000554,microbial,2024-05-26,14.0,CFU/g,0,100,pass,ANL-008,EQP-0056,LAB-008,,Minor deviation noted,2024-05-26 18:18:00
TST-001138,BAT-000445,potency,2025-01-22,98.51,%,95.0,105.0,pass,ANL-010,EQP-0042,LAB-005,,,2025-01-23 03:15:16
