sale_id,outlet_id,product_id,product_name,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,is_prescription,sale_date,created_at
SAL-0001500,OUT-0096,PRD-002,Amoxicillin 500mg,antibiotik,1,24161.0,0.0,24161.0,debit,true,2024-03-19,2024-03-19 15:15:00
SAL-0001501,OUT-0003,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,4,11485.0,0.0,45940.0,kredit,false,2024-02-14,2024-02-14 12:11:00
SAL-0001502,OUT-0133,PRD-011,Vitamin D3 1000IU,suplemen,2,68802.0,0.0,137604.0,tunai,false,2025-03-31,2025-03-31 20:44:00
SAL-0001503,OUT-0068,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,11356.0,568.0,10788.0,qris,false,2025-03-24,2025-03-24 15:23:00
SAL-0001504,OUT-0253,PRD-001,Paracetamol 500mg,obat_bebas,5,5167.0,0.0,25835.0,debit,false,2024-04-18,2024-04-18 14:30:00
SAL-0001505,OUT-0020,PRD-009,Ibuprofen 400mg,obat_bebas,3,7424.0,0.0,22272.0,tunai,false,2024-09-26,2024-09-26 18:22:00
SAL-0001506,OUT-0279,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,1,11013.0,0.0,11013.0,tunai,false,2024-06-14,2024-06-14 09:36:00
SAL-0001507,OUT-0110,PRD-022,Betadine 30ml,obat_bebas,3,17126.0,2569.0,48809.0,qris,false,2024-09-26,2024-09-26 15:04:00
SAL-0001508,OUT-0109,PRD-019,Glibenclamide 5mg,obat_keras,2,6903.0,0.0,13806.0,tunai,true,2024-11-03,2024-11-03 19:25:00
SAL-0001509,OUT-0007,PRD-012,Multivitamin Family,suplemen,3,79016.0,0.0,237048.0,qris,false,2024-09-29,2024-09-29 17:33:00
SAL-0001510,OUT-0006,PRD-010,Vitamin C 1000mg,suplemen,1,47739.0,0.0,47739.0,bpjs,false,2026-03-31,2026-03-31 11:12:00
SAL-0001511,OUT-0279,PRD-016,Insulin Glargine,obat_keras,1,348809.0,0.0,348809.0,qris,true,2025-10-04,2025-10-04 20:04:00
SAL-0001512,OUT-0084,PRD-022,Betadine 30ml,obat_bebas,2,16926.0,5078.0,28774.0,kredit,false,2025-05-04,2025-05-04 16:04:00
SAL-0001513,OUT-0097,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,2,9183.0,1837.0,16529.0,qris,false,2024-08-18,2024-08-18 21:16:00
SAL-0001514,OUT-0240,PRD-002,Amoxicillin 500mg,antibiotik,1,26009.0,0.0,26009.0,kredit,true,2024-01-29,2024-01-29 19:59:00
SAL-0001515,OUT-0221,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,4,10912.0,0.0,43648.0,debit,false,2024-05-10,2024-05-10 15:39:00
SAL-0001516,OUT-0300,PRD-014,Ranitidine 150mg,obat_keras,3,15350.0,0.0,46050.0,tunai,true,2025-06-17,2025-06-17 20:04:00
SAL-0001517,OUT-0254,PRD-020,Antasida Doen Tab,obat_bebas,1,4162.0,0.0,4162.0,debit,false,2026-03-06,2026-03-06 10:49:00
SAL-0001518,OUT-0023,PRD-012,Multivitamin Family,suplemen,1,81972.0,8197.0,73775.0,kredit,false,2024-12-15,2024-12-15 12:53:00
SAL-0001519,OUT-0193,PRD-010,Vitamin C 1000mg,suplemen,2,47559.0,0.0,95118.0,qris,false,2025-12-05,2025-12-05 17:44:00
SAL-0001520,OUT-0079,PRD-016,Insulin Glargine,obat_keras,3,340876.0,0.0,1022628.0,qris,true,2025-09-23,2025-09-23 12:40:00
SAL-0001521,OUT-0160,PRD-009,Ibuprofen 400mg,obat_bebas,2,7950.0,0.0,15900.0,tunai,false,2024-11-27,2024-11-27 11:36:00
SAL-0001522,OUT-0114,PRD-012,Multivitamin Family,suplemen,1,91424.0,0.0,91424.0,qris,false,2025-02-25,2025-02-25 12:16:00
SAL-0001523,OUT-0250,PRD-022,Betadine 30ml,obat_bebas,3,18458.0,8306.0,47068.0,tunai,false,2026-02-27,2026-02-27 19:18:00
SAL-0001524,OUT-0114,PRD-022,Betadine 30ml,obat_bebas,3,18536.0,2780.0,52828.0,tunai,false,2026-03-28,2026-03-28 15:37:00
SAL-0001525,OUT-0102,PRD-004,Loratadine 10mg,obat_bebas_terbatas,4,12431.0,4972.0,44752.0,tunai,false,2025-09-04,2025-09-04 20:40:00
SAL-0001526,OUT-0200,PRD-006,Metformin 500mg,obat_keras,4,8496.0,0.0,33984.0,tunai,true,2025-05-10,2025-05-10 17:29:00
SAL-0001527,OUT-0202,PRD-005,Simvastatin 20mg,obat_keras,1,33626.0,0.0,33626.0,asuransi_swasta,true,2026-04-12,2026-04-12 14:00:00
SAL-0001528,OUT-0039,PRD-007,Amlodipine 10mg,obat_keras,1,23098.0,0.0,23098.0,qris,true,2025-07-17,2025-07-17 12:32:00
SAL-0001529,OUT-0248,PRD-007,Amlodipine 10mg,obat_keras,20,21175.0,42350.0,381150.0,asuransi_swasta,true,2025-09-01,2025-09-01 14:24:00
SAL-0001530,OUT-0185,PRD-004,Loratadine 10mg,obat_bebas_terbatas,1,11308.0,1696.0,9612.0,kredit,false,2024-02-25,2024-02-25 08:54:00
SAL-0001531,OUT-0040,PRD-009,Ibuprofen 400mg,obat_bebas,2,7029.0,0.0,14058.0,kredit,false,2026-01-30,2026-01-30 18:27:00
SAL-0001532,OUT-0122,PRD-002,Amoxicillin 500mg,antibiotik,2,26565.0,0.0,53130.0,tunai,true,2025-10-01,2025-10-01 12:27:00
SAL-0001533,OUT-0145,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,2,8597.0,2579.0,14615.0,tunai,false,2025-07-19,2025-07-19 13:53:00
SAL-0001534,OUT-0143,PRD-005,Simvastatin 20mg,obat_keras,2,32329.0,9699.0,54959.0,tunai,false,2026-04-05,2026-04-05 14:13:00
SAL-0001535,OUT-0010,PRD-006,Metformin 500mg,obat_keras,3,7477.0,0.0,22431.0,kredit,true,2024-05-07,2024-05-07 21:26:00
SAL-0001536,OUT-0132,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,8942.0,0.0,8942.0,bpjs,false,2024-10-13,2024-10-13 09:00:00
SAL-0001537,OUT-0144,PRD-022,Betadine 30ml,obat_bebas,2,17448.0,1745.0,33151.0,kredit,false,2025-04-01,2025-04-01 11:14:00
SAL-0001538,OUT-0058,PRD-003,Omeprazole 20mg,obat_keras,2,17737.0,0.0,35474.0,debit,true,2025-01-28,2025-01-28 20:24:00
SAL-0001539,OUT-0013,PRD-018,Captopril 25mg,obat_keras,1,6254.0,625.0,5629.0,qris,true,2026-03-19,2026-03-19 13:20:00
SAL-0001540,OUT-0012,PRD-016,Insulin Glargine,obat_keras,1,350423.0,0.0,350423.0,debit,true,2025-01-16,2025-01-16 09:38:00
SAL-0001541,OUT-0223,PRD-006,Metformin 500mg,obat_keras,1,8369.0,0.0,8369.0,qris,true,2024-10-07,2024-10-07 12:57:00
SAL-0001542,OUT-0140,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,11177.0,0.0,22354.0,debit,false,2025-07-30,2025-07-30 11:41:00
SAL-0001543,OUT-0038,PRD-015,Salbutamol Inhaler,obat_keras,1,98239.0,4912.0,93327.0,tunai,true,2025-01-25,2025-01-25 14:46:00
SAL-0001544,OUT-0261,PRD-014,Ranitidine 150mg,obat_keras,1,14015.0,0.0,14015.0,tunai,true,2024-09-23,2024-09-23 10:14:00
SAL-0001545,OUT-0117,PRD-002,Amoxicillin 500mg,antibiotik,1,26917.0,4038.0,22879.0,tunai,false,2025-12-25,2025-12-25 09:39:00
SAL-0001546,OUT-0029,PRD-009,Ibuprofen 400mg,obat_bebas,6,6995.0,0.0,41970.0,tunai,false,2024-05-25,2024-05-25 21:27:00
SAL-0001547,OUT-0165,PRD-006,Metformin 500mg,obat_keras,1,7653.0,383.0,7270.0,tunai,true,2024-04-04,2024-04-04 17:41:00
SAL-0001548,OUT-0105,PRD-010,Vitamin C 1000mg,suplemen,6,45345.0,0.0,272070.0,tunai,false,2026-04-07,2026-04-07 11:38:00
SAL-0001549,OUT-0045,PRD-003,Omeprazole 20mg,obat_keras,1,18786.0,2818.0,15968.0,tunai,true,2024-05-07,2024-05-07 16:48:00
SAL-0001550,OUT-0218,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,2,20870.0,0.0,41740.0,tunai,false,2024-01-09,2024-01-09 13:54:00
SAL-0001551,OUT-0100,PRD-025,OBH Combi Batuk Pilek,obat_bebas,4,15899.0,3180.0,60416.0,qris,false,2024-02-28,2024-02-28 14:08:00
SAL-0001552,OUT-0098,PRD-002,Amoxicillin 500mg,antibiotik,4,24876.0,0.0,99504.0,bpjs,true,2025-01-11,2025-01-11 12:29:00
SAL-0001553,OUT-0148,PRD-015,Salbutamol Inhaler,obat_keras,1,90062.0,0.0,90062.0,tunai,true,2025-09-12,2025-09-12 09:24:00
SAL-0001554,OUT-0078,PRD-001,Paracetamol 500mg,obat_bebas,2,4830.0,0.0,9660.0,debit,false,2025-02-08,2025-02-08 16:34:00
SAL-0001555,OUT-0237,PRD-017,Bisoprolol 5mg,obat_keras,2,27850.0,2785.0,52915.0,qris,true,2025-09-12,2025-09-12 21:47:00
SAL-0001556,OUT-0238,PRD-025,OBH Combi Batuk Pilek,obat_bebas,6,15844.0,0.0,95064.0,qris,false,2025-05-26,2025-05-26 10:51:00
SAL-0001557,OUT-0021,PRD-007,Amlodipine 10mg,obat_keras,20,20498.0,61494.0,348466.0,tunai,false,2025-09-10,2025-09-10 14:24:00
SAL-0001558,OUT-0176,PRD-012,Multivitamin Family,suplemen,2,78525.0,23558.0,133492.0,tunai,false,2025-03-21,2025-03-21 20:40:00
SAL-0001559,OUT-0086,PRD-015,Salbutamol Inhaler,obat_keras,3,100551.0,30165.0,271488.0,tunai,true,2026-03-23,2026-03-23 11:09:00
SAL-0001560,OUT-0010,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9581.0,0.0,9581.0,qris,false,2025-04-21,2025-04-21 13:56:00
SAL-0001561,OUT-0122,PRD-015,Salbutamol Inhaler,obat_keras,6,89382.0,0.0,536292.0,bpjs,false,2025-10-17,2025-10-17 12:23:00
SAL-0001562,OUT-0031,PRD-012,Multivitamin Family,suplemen,1,84525.0,8452.0,76073.0,bpjs,false,2024-03-20,2024-03-20 17:18:00
SAL-0001563,OUT-0209,PRD-017,Bisoprolol 5mg,obat_keras,1,28231.0,4235.0,23996.0,kredit,true,2024-03-10,2024-03-10 11:19:00
SAL-0001564,OUT-0299,PRD-006,Metformin 500mg,obat_keras,1,7374.0,737.0,6637.0,debit,true,2024-10-03,2024-10-03 16:13:00
SAL-0001565,OUT-0220,PRD-001,Paracetamol 500mg,obat_bebas,1,4959.0,248.0,4711.0,qris,false,2025-09-28,2025-09-28 13:18:00
SAL-0001566,OUT-0218,PRD-002,Amoxicillin 500mg,antibiotik,2,26205.0,0.0,52410.0,kredit,true,2025-03-19,2025-03-19 08:42:00
SAL-0001567,OUT-0299,PRD-003,Omeprazole 20mg,obat_keras,1,19436.0,2915.0,16521.0,qris,true,2025-11-07,2025-11-07 19:46:00
SAL-0001568,OUT-0159,PRD-005,Simvastatin 20mg,obat_keras,5,32996.0,0.0,164980.0,debit,true,2024-10-09,2024-10-09 08:02:00
SAL-0001569,OUT-0178,PRD-001,Paracetamol 500mg,obat_bebas,1,5363.0,268.0,5095.0,tunai,false,2026-03-29,2026-03-29 21:56:00
SAL-0001570,OUT-0089,PRD-014,Ranitidine 150mg,obat_keras,1,15113.0,0.0,15113.0,tunai,true,2024-03-08,2024-03-08 08:16:00
SAL-0001571,OUT-0284,PRD-003,Omeprazole 20mg,obat_keras,5,17191.0,0.0,85955.0,bpjs,true,2025-05-20,2025-05-20 18:29:00
SAL-0001572,OUT-0203,PRD-020,Antasida Doen Tab,obat_bebas,1,4664.0,0.0,4664.0,asuransi_swasta,false,2024-09-21,2024-09-21 17:35:00
SAL-0001573,OUT-0196,PRD-021,ORS Oralit Sachet,obat_bebas,2,3079.0,616.0,5542.0,debit,false,2026-01-03,2026-01-03 17:33:00
SAL-0001574,OUT-0165,PRD-020,Antasida Doen Tab,obat_bebas,1,4700.0,705.0,3995.0,tunai,false,2025-05-09,2025-05-09 12:21:00
SAL-0001575,OUT-0300,PRD-010,Vitamin C 1000mg,suplemen,3,44992.0,0.0,134976.0,tunai,false,2025-08-28,2025-08-28 12:51:00
SAL-0001576,OUT-0154,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12622.0,3787.0,21457.0,kredit,false,2024-09-11,2024-09-11 15:57:00
SAL-0001577,OUT-0090,PRD-004,Loratadine 10mg,obat_bebas_terbatas,2,12379.0,0.0,24758.0,debit,false,2025-03-05,2025-03-05 17:21:00
SAL-0001578,OUT-0176,PRD-003,Omeprazole 20mg,obat_keras,2,17258.0,3452.0,31064.0,tunai,false,2024-11-17,2024-11-17 08:27:00
SAL-0001579,OUT-0238,PRD-014,Ranitidine 150mg,obat_keras,2,14170.0,0.0,28340.0,tunai,true,2025-01-14,2025-01-14 11:31:00
SAL-0001580,OUT-0288,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,11156.0,3347.0,18965.0,tunai,false,2024-09-06,2024-09-06 17:51:00
SAL-0001581,OUT-0097,PRD-011,Vitamin D3 1000IU,suplemen,1,61456.0,0.0,61456.0,bpjs,false,2024-04-13,2024-04-13 09:05:00
SAL-0001582,OUT-0006,PRD-005,Simvastatin 20mg,obat_keras,2,35226.0,0.0,70452.0,bpjs,true,2026-03-23,2026-03-23 18:09:00
SAL-0001583,OUT-0030,PRD-001,Paracetamol 500mg,obat_bebas,1,4977.0,0.0,4977.0,asuransi_swasta,false,2025-01-10,2025-01-10 18:43:00
SAL-0001584,OUT-0210,PRD-022,Betadine 30ml,obat_bebas,1,18207.0,0.0,18207.0,tunai,false,2024-02-09,2024-02-09 17:05:00
SAL-0001585,OUT-0023,PRD-020,Antasida Doen Tab,obat_bebas,5,4140.0,3105.0,17595.0,tunai,false,2025-02-04,2025-02-04 21:31:00
SAL-0001586,OUT-0062,PRD-009,Ibuprofen 400mg,obat_bebas,2,7612.0,761.0,14463.0,tunai,false,2025-09-19,2025-09-19 12:08:00
SAL-0001587,OUT-0038,PRD-015,Salbutamol Inhaler,obat_keras,1,96614.0,9661.0,86953.0,kredit,true,2025-06-11,2025-06-11 17:14:00
SAL-0001588,OUT-0168,PRD-002,Amoxicillin 500mg,antibiotik,1,24574.0,0.0,24574.0,debit,true,2026-04-09,2026-04-09 16:19:00
SAL-0001589,OUT-0173,PRD-021,ORS Oralit Sachet,obat_bebas,2,3099.0,930.0,5268.0,bpjs,false,2026-03-24,2026-03-24 21:19:00
SAL-0001590,OUT-0193,PRD-007,Amlodipine 10mg,obat_keras,1,21087.0,0.0,21087.0,tunai,true,2024-03-01,2024-03-01 09:09:00
SAL-0001591,OUT-0062,PRD-015,Salbutamol Inhaler,obat_keras,3,89317.0,0.0,267951.0,kredit,true,2025-12-05,2025-12-05 11:45:00
SAL-0001592,OUT-0283,PRD-014,Ranitidine 150mg,obat_keras,5,14784.0,7392.0,66528.0,bpjs,true,2025-07-19,2025-07-19 12:59:00
SAL-0001593,OUT-0125,PRD-016,Insulin Glargine,obat_keras,1,358746.0,0.0,358746.0,tunai,true,2024-03-08,2024-03-08 21:54:00
SAL-0001594,OUT-0152,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,10448.0,2090.0,18806.0,asuransi_swasta,false,2026-03-13,2026-03-13 19:55:00
SAL-0001595,OUT-0191,PRD-015,Salbutamol Inhaler,obat_keras,1,89420.0,8942.0,80478.0,qris,false,2024-11-18,2024-11-18 20:36:00
SAL-0001596,OUT-0109,PRD-001,Paracetamol 500mg,obat_bebas,1,5295.0,0.0,5295.0,qris,false,2025-05-13,2025-05-13 13:09:00
SAL-0001597,OUT-0024,PRD-005,Simvastatin 20mg,obat_keras,2,33544.0,0.0,67088.0,bpjs,true,2026-01-08,2026-01-08 08:49:00
SAL-0001598,OUT-0006,PRD-021,ORS Oralit Sachet,obat_bebas,1,2933.0,147.0,2786.0,qris,false,2024-01-03,2024-01-03 09:30:00
SAL-0001599,OUT-0296,PRD-007,Amlodipine 10mg,obat_keras,1,20983.0,2098.0,18885.0,bpjs,true,2026-01-31,2026-01-31 16:25:00
SAL-0001600,OUT-0117,PRD-014,Ranitidine 150mg,obat_keras,3,15647.0,0.0,46941.0,qris,true,2026-01-06,2026-01-06 12:34:00
SAL-0001601,OUT-0267,PRD-002,Amoxicillin 500mg,antibiotik,1,24138.0,1207.0,22931.0,debit,true,2026-03-21,2026-03-21 21:56:00
SAL-0001602,OUT-0246,PRD-015,Salbutamol Inhaler,obat_keras,2,101294.0,0.0,202588.0,bpjs,true,2025-08-28,2025-08-28 12:19:00
SAL-0001603,OUT-0022,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,2,9243.0,0.0,18486.0,tunai,false,2025-06-27,2025-06-27 11:02:00
SAL-0001604,OUT-0132,PRD-015,Salbutamol Inhaler,obat_keras,1,91032.0,0.0,91032.0,asuransi_swasta,true,2026-04-01,2026-04-01 16:52:00
SAL-0001605,OUT-0246,PRD-001,Paracetamol 500mg,obat_bebas,6,5001.0,4501.0,25505.0,kredit,false,2026-03-17,2026-03-17 12:49:00
SAL-0001606,OUT-0030,PRD-016,Insulin Glargine,obat_keras,1,377377.0,37738.0,339639.0,qris,true,2026-03-09,2026-03-09 11:59:00
SAL-0001607,OUT-0229,PRD-018,Captopril 25mg,obat_keras,1,6217.0,622.0,5595.0,tunai,true,2025-12-02,2025-12-02 13:41:00
SAL-0001608,OUT-0148,PRD-016,Insulin Glargine,obat_keras,1,323159.0,32316.0,290843.0,debit,true,2024-06-22,2024-06-22 18:16:00
SAL-0001609,OUT-0245,PRD-006,Metformin 500mg,obat_keras,1,8520.0,0.0,8520.0,qris,false,2026-02-22,2026-02-22 12:34:00
SAL-0001610,OUT-0040,PRD-003,Omeprazole 20mg,obat_keras,4,19391.0,11635.0,65929.0,bpjs,true,2024-09-02,2024-09-02 20:50:00
SAL-0001611,OUT-0161,PRD-006,Metformin 500mg,obat_keras,2,7505.0,0.0,15010.0,qris,true,2026-03-09,2026-03-09 16:07:00
SAL-0001612,OUT-0283,PRD-022,Betadine 30ml,obat_bebas,3,18329.0,0.0,54987.0,kredit,false,2024-12-27,2024-12-27 10:24:00
SAL-0001613,OUT-0113,PRD-018,Captopril 25mg,obat_keras,3,6427.0,964.0,18317.0,kredit,true,2026-03-23,2026-03-23 09:10:00
SAL-0001614,OUT-0084,PRD-011,Vitamin D3 1000IU,suplemen,4,61468.0,12294.0,233578.0,tunai,false,2026-02-14,2026-02-14 18:22:00
SAL-0001615,OUT-0018,PRD-011,Vitamin D3 1000IU,suplemen,3,68676.0,0.0,206028.0,tunai,false,2025-06-08,2025-06-08 20:51:00
SAL-0001616,OUT-0237,PRD-007,Amlodipine 10mg,obat_keras,2,20830.0,0.0,41660.0,kredit,true,2026-02-04,2026-02-04 19:14:00
SAL-0001617,OUT-0293,PRD-018,Captopril 25mg,obat_keras,1,6260.0,626.0,5634.0,qris,true,2024-02-12,2024-02-12 11:00:00
SAL-0001618,OUT-0209,PRD-001,Paracetamol 500mg,obat_bebas,6,5390.0,3234.0,29106.0,tunai,false,2026-02-06,2026-02-06 21:00:00
SAL-0001619,OUT-0186,PRD-015,Salbutamol Inhaler,obat_keras,4,88695.0,17739.0,337041.0,qris,true,2026-02-23,2026-02-23 10:30:00
SAL-0001620,OUT-0293,PRD-018,Captopril 25mg,obat_keras,3,6476.0,0.0,19428.0,tunai,true,2026-04-10,2026-04-10 21:40:00
SAL-0001621,OUT-0188,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,4,8729.0,0.0,34916.0,tunai,false,2024-04-19,2024-04-19 08:19:00
SAL-0001622,OUT-0079,PRD-023,Mefenamic Acid 500mg,obat_keras,1,9133.0,0.0,9133.0,tunai,false,2025-02-25,2025-02-25 16:23:00
SAL-0001623,OUT-0044,PRD-016,Insulin Glargine,obat_keras,1,339270.0,0.0,339270.0,tunai,true,2024-10-18,2024-10-18 19:05:00
SAL-0001624,OUT-0079,PRD-017,Bisoprolol 5mg,obat_keras,4,28461.0,0.0,113844.0,tunai,true,2024-09-27,2024-09-27 13:56:00
SAL-0001625,OUT-0072,PRD-006,Metformin 500mg,obat_keras,2,8098.0,0.0,16196.0,tunai,true,2024-10-10,2024-10-10 20:35:00
SAL-0001626,OUT-0046,PRD-023,Mefenamic Acid 500mg,obat_keras,2,9574.0,1915.0,17233.0,qris,true,2025-07-19,2025-07-19 09:57:00
SAL-0001627,OUT-0237,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,17637.0,0.0,17637.0,tunai,false,2024-12-07,2024-12-07 12:47:00
SAL-0001628,OUT-0030,PRD-005,Simvastatin 20mg,obat_keras,6,32585.0,9776.0,185734.0,tunai,true,2025-05-03,2025-05-03 20:23:00
SAL-0001629,OUT-0238,PRD-018,Captopril 25mg,obat_keras,1,5623.0,281.0,5342.0,bpjs,true,2024-09-10,2024-09-10 10:11:00
SAL-0001630,OUT-0060,PRD-021,ORS Oralit Sachet,obat_bebas,2,3150.0,630.0,5670.0,debit,false,2024-06-22,2024-06-22 19:52:00
SAL-0001631,OUT-0300,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9705.0,485.0,9220.0,bpjs,false,2025-08-13,2025-08-13 20:46:00
SAL-0001632,OUT-0113,PRD-016,Insulin Glargine,obat_keras,1,352664.0,0.0,352664.0,debit,true,2025-02-01,2025-02-01 16:18:00
SAL-0001633,OUT-0204,PRD-005,Simvastatin 20mg,obat_keras,2,34465.0,3446.0,65484.0,tunai,true,2024-09-12,2024-09-12 09:45:00
SAL-0001634,OUT-0248,PRD-009,Ibuprofen 400mg,obat_bebas,2,7678.0,0.0,15356.0,qris,false,2024-07-14,2024-07-14 19:16:00
SAL-0001635,OUT-0074,PRD-019,Glibenclamide 5mg,obat_keras,2,6646.0,0.0,13292.0,asuransi_swasta,true,2024-09-11,2024-09-11 08:14:00
SAL-0001636,OUT-0150,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,20404.0,0.0,20404.0,tunai,false,2024-08-11,2024-08-11 12:07:00
SAL-0001637,OUT-0002,PRD-021,ORS Oralit Sachet,obat_bebas,1,2861.0,286.0,2575.0,tunai,false,2024-04-19,2024-04-19 13:13:00
SAL-0001638,OUT-0261,PRD-005,Simvastatin 20mg,obat_keras,2,33023.0,0.0,66046.0,bpjs,false,2024-11-28,2024-11-28 14:42:00
SAL-0001639,OUT-0163,PRD-015,Salbutamol Inhaler,obat_keras,4,97479.0,0.0,389916.0,tunai,true,2024-12-27,2024-12-27 18:54:00
SAL-0001640,OUT-0146,PRD-016,Insulin Glargine,obat_keras,1,349379.0,0.0,349379.0,tunai,true,2025-03-19,2025-03-19 08:50:00
SAL-0001641,OUT-0034,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,21855.0,0.0,21855.0,tunai,false,2024-10-21,2024-10-21 10:18:00
SAL-0001642,OUT-0166,PRD-006,Metformin 500mg,obat_keras,1,7905.0,1186.0,6719.0,kredit,true,2024-03-07,2024-03-07 13:19:00
SAL-0001643,OUT-0133,PRD-015,Salbutamol Inhaler,obat_keras,4,90454.0,54272.0,307544.0,qris,true,2025-02-03,2025-02-03 15:14:00
SAL-0001644,OUT-0257,PRD-005,Simvastatin 20mg,obat_keras,1,32296.0,0.0,32296.0,qris,true,2025-07-18,2025-07-18 10:07:00
SAL-0001645,OUT-0160,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,21545.0,0.0,21545.0,tunai,false,2025-11-05,2025-11-05 16:51:00
SAL-0001646,OUT-0182,PRD-024,Dextromethorphan Sirup,obat_bebas_terbatas,1,21661.0,0.0,21661.0,tunai,false,2024-10-16,2024-10-16 12:51:00
SAL-0001647,OUT-0148,PRD-025,OBH Combi Batuk Pilek,obat_bebas,6,17708.0,15937.0,90311.0,debit,false,2026-03-29,2026-03-29 16:58:00
SAL-0001648,OUT-0108,PRD-021,ORS Oralit Sachet,obat_bebas,2,2999.0,0.0,5998.0,asuransi_swasta,false,2024-12-01,2024-12-01 20:44:00
SAL-0001649,OUT-0247,PRD-019,Glibenclamide 5mg,obat_keras,2,6822.0,0.0,13644.0,tunai,true,2024-11-09,2024-11-09 14:16:00
SAL-0001650,OUT-0162,PRD-019,Glibenclamide 5mg,obat_keras,2,6663.0,1999.0,11327.0,asuransi_swasta,true,2025-08-01,2025-08-01 09:24:00
SAL-0001651,OUT-0277,PRD-020,Antasida Doen Tab,obat_bebas,1,4281.0,0.0,4281.0,bpjs,false,2024-12-31,2024-12-31 15:48:00
SAL-0001652,OUT-0145,PRD-018,Captopril 25mg,obat_keras,1,5840.0,292.0,5548.0,tunai,true,2024-03-19,2024-03-19 10:14:00
SAL-0001653,OUT-0242,PRD-002,Amoxicillin 500mg,antibiotik,2,23820.0,4764.0,42876.0,tunai,false,2025-11-28,2025-11-28 16:28:00
SAL-0001654,OUT-0078,PRD-008,Cetirizine 10mg,obat_bebas_terbatas,1,9343.0,0.0,9343.0,tunai,false,2024-01-12,2024-01-12 17:26:00
SAL-0001655,OUT-0070,PRD-009,Ibuprofen 400mg,obat_bebas,5,7672.0,0.0,38360.0,tunai,false,2024-08-30,2024-08-30 17:07:00
SAL-0001656,OUT-0054,PRD-009,Ibuprofen 400mg,obat_bebas,2,7849.0,1570.0,14128.0,bpjs,false,2024-09-03,2024-09-03 08:30:00
SAL-0001657,OUT-0164,PRD-018,Captopril 25mg,obat_keras,3,5680.0,1704.0,15336.0,tunai,true,2025-05-16,2025-05-16 11:50:00
SAL-0001658,OUT-0242,PRD-011,Vitamin D3 1000IU,suplemen,2,60841.0,0.0,121682.0,bpjs,false,2024-10-11,2024-10-11 08:27:00
SAL-0001659,OUT-0206,PRD-012,Multivitamin Family,suplemen,2,88445.0,0.0,176890.0,tunai,false,2024-04-09,2024-04-09 18:36:00
SAL-0001660,OUT-0012,PRD-022,Betadine 30ml,obat_bebas,1,17353.0,0.0,17353.0,tunai,false,2024-02-16,2024-02-16 19:11:00
SAL-0001661,OUT-0117,PRD-007,Amlodipine 10mg,obat_keras,1,20936.0,0.0,20936.0,debit,true,2024-08-19,2024-08-19 08:07:00
SAL-0001662,OUT-0122,PRD-012,Multivitamin Family,suplemen,5,86729.0,0.0,433645.0,kredit,false,2025-03-18,2025-03-18 10:44:00
SAL-0001663,OUT-0036,PRD-006,Metformin 500mg,obat_keras,1,7966.0,0.0,7966.0,tunai,true,2024-06-28,2024-06-28 14:06:00
SAL-0001664,OUT-0049,PRD-025,OBH Combi Batuk Pilek,obat_bebas,1,15596.0,0.0,15596.0,tunai,false,2024-08-22,2024-08-22 19:52:00
SAL-0001665,OUT-0098,PRD-009,Ibuprofen 400mg,obat_bebas,3,7756.0,2327.0,20941.0,qris,false,2025-08-28,2025-08-28 17:21:00
SAL-0001666,OUT-0265,PRD-006,Metformin 500mg,obat_keras,2,8421.0,1684.0,15158.0,qris,true,2025-04-04,2025-04-04 17:53:00
SAL-0001667,OUT-0260,PRD-009,Ibuprofen 400mg,obat_bebas,2,7279.0,1456.0,13102.0,kredit,false,2024-01-21,2024-01-21 11:25:00
SAL-0001668,OUT-0174,PRD-013,Diphenhydramine 25mg,obat_bebas_terbatas,2,11480.0,0.0,22960.0,bpjs,false,2024-04-28,2024-04-28 20:44:00
SAL-0001669,OUT-0073,PRD-002,Amoxicillin 500mg,antibiotik,3,23919.0,10764.0,60993.0,tunai,true,2025-05-05,2025-05-05 18:37:00
